Unnamed: 0,b_w,b_b,monthly_cuml,monthly_h,months,seed,alpha,shift,D,P
11,0.09,0.03,640.0,11232.595879582546,11,352a4f750446,0.1,3,0.4,625
12,0.09,0.03,882.0,14926.43199752404,12,352a4f750446,0.1,3,0.4,625
13,0.09,0.03,1152.0,19413.615901779114,13,352a4f750446,0.1,3,0.4,625
0,0.09,0.03,65.0,928.1451692236355,0,be8832f2edda,0.1,3,0.4,625
1,0.09,0.03,156.0,3170.1251636761194,1,be8832f2edda,0.1,3,0.4,625
2,0.09,0.03,385.0,6487.356395853432,2,be8832f2edda,0.1,3,0.4,625
3,0.09,0.03,699.0,10687.73032658679,3,be8832f2edda,0.1,3,0.4,625
4,0.09,0.03,900.0,13844.364464720964,4,be8832f2edda,0.1,3,0.4,625
5,0.09,0.03,993.0,16066.703548064208,5,be8832f2edda,0.1,3,0.4,625
6,0.09,0.03,1061.0,20048.06022468385,6,be8832f2edda,0.1,3,0.4,625
7,0.09,0.03,1134.0,22478.61697456854,7,be8832f2edda,0.1,3,0.4,625
8,0.09,0.03,1199.0,23765.01010766442,8,be8832f2edda,0.1,3,0.4,625
9,0.09,0.03,1287.0,25273.160927274464,9,be8832f2edda,0.1,3,0.4,625
10,0.09,0.03,1385.0,26763.909882563566,10,be8832f2edda,0.1,3,0.4,625
11,0.09,0.03,1447.0,27854.955479154483,11,be8832f2edda,0.1,3,0.4,625
12,0.09,0.03,1533.0,28890.613860512232,12,be8832f2edda,0.1,3,0.4,625
13,0.09,0.03,1623.0,30681.754602781864,13,be8832f2edda,0.1,3,0.4,625
0,0.09,0.03,2.0,9.152488512002732,0,f2c9a98106fe,0.1,3,0.4,625
1,0.09,0.03,2.0,10.899735611633176,1,f2c9a98106fe,0.1,3,0.4,625
2,0.09,0.03,2.0,11.050157176791089,2,f2c9a98106fe,0.1,3,0.4,625
3,0.09,0.03,2.0,11.059390319453197,3,f2c9a98106fe,0.1,3,0.4,625
4,0.09,0.03,2.0,12.357008325152036,4,f2c9a98106fe,0.1,3,0.4,625
5,0.09,0.03,3.0,18.81698053147404,5,f2c9a98106fe,0.1,3,0.4,625
6,0.09,0.03,3.0,34.071442525783674,6,f2c9a98106fe,0.1,3,0.4,625
7,0.09,0.03,6.0,78.31012759061188,7,f2c9a98106fe,0.1,3,0.4,625
8,0.09,0.03,8.0,155.64862103256854,8,f2c9a98106fe,0.1,3,0.4,625
9,0.09,0.03,19.0,571.0818133717697,9,f2c9a98106fe,0.1,3,0.4,625
10,0.09,0.03,57.0,1700.7185881284252,10,f2c9a98106fe,0.1,3,0.4,625
11,0.09,0.03,150.0,4045.398594268386,11,f2c9a98106fe,0.1,3,0.4,625
12,0.09,0.03,365.0,7453.330502785084,12,f2c9a98106fe,0.1,3,0.4,625
13,0.09,0.03,675.0,12101.342167184031,13,f2c9a98106fe,0.1,3,0.4,625
0,0.09,0.03,2.0,12.33142979360639,0,ebb9b72d301d,0.1,3,0.4,625
1,0.09,0.03,4.0,23.884817003886905,1,ebb9b72d301d,0.1,3,0.4,625
2,0.09,0.03,8.0,67.2997712920156,2,ebb9b72d301d,0.1,3,0.4,625
3,0.09,0.03,19.0,260.674164059433,3,ebb9b72d301d,0.1,3,0.4,625
4,0.09,0.03,50.0,916.495500688436,4,ebb9b72d301d,0.1,3,0.4,625
5,0.09,0.03,111.0,2350.869145982956,5,ebb9b72d301d,0.1,3,0.4,625
6,0.09,0.03,231.0,4287.189226794101,6,ebb9b72d301d,0.1,3,0.4,625
7,0.09,0.03,379.0,6611.429342372353,7,ebb9b72d301d,0.1,3,0.4,625
8,0.09,0.03,531.0,9032.547949794123,8,ebb9b72d301d,0.1,3,0.4,625
9,0.09,0.03,739.0,12044.994502569023,9,ebb9b72d301d,0.1,3,0.4,625
10,0.09,0.03,959.0,15619.064893340535,10,ebb9b72d301d,0.1,3,0.4,625
11,0.09,0.03,1091.0,18162.88248241335,11,ebb9b72d301d,0.1,3,0.4,625
12,0.09,0.03,1258.0,19971.078787517534,12,ebb9b72d301d,0.1,3,0.4,625
13,0.09,0.03,1389.0,22599.521222287323,13,ebb9b72d301d,0.1,3,0.4,625
0,0.09,0.03,1.0,5.562994452555083,0,d0ea28283d46,0.1,3,0.4,625
1,0.09,0.03,1.0,5.56371318695058,1,d0ea28283d46,0.1,3,0.4,625
2,0.09,0.03,1.0,5.563751599259261,2,d0ea28283d46,0.1,3,0.4,625
3,0.09,0.03,1.0,5.56375388045106,3,d0ea28283d46,0.1,3,0.4,625
4,0.09,0.03,1.0,5.563754002349749,4,d0ea28283d46,0.1,3,0.4,625
5,0.09,0.03,1.0,5.56375400958889,5,d0ea28283d46,0.1,3,0.4,625
6,0.09,0.03,1.0,5.563754009977908,6,d0ea28283d46,0.1,3,0.4,625
7,0.09,0.03,1.0,6.008344036367842,7,d0ea28283d46,0.1,3,0.4,625
8,0.09,0.03,2.0,8.050569564146077,8,d0ea28283d46,0.1,3,0.4,625
9,0.09,0.03,2.0,9.454052539248057,9,d0ea28283d46,0.1,3,0.4,625
10,0.09,0.03,3.0,11.541827714988036,10,d0ea28283d46,0.1,3,0.4,625
11,0.09,0.03,3.0,15.48890736740966,11,d0ea28283d46,0.1,3,0.4,625
12,0.09,0.03,5.0,29.45873261458175,12,d0ea28283d46,0.1,3,0.4,625
13,0.09,0.03,8.0,51.93823650197144,13,d0ea28283d46,0.1,3,0.4,625
0,0.09,0.03,1.0,4.707074809697144,0,3564e90d0fa2,0.1,3,0.4,625
1,0.09,0.03,1.0,4.707682959965271,1,3564e90d0fa2,0.1,3,0.4,625
2,0.09,0.03,1.0,4.707715462174668,2,3564e90d0fa2,0.1,3,0.4,625
3,0.09,0.03,1.0,4.7077173923833975,3,3564e90d0fa2,0.1,3,0.4,625
4,0.09,0.03,1.0,4.707717495526814,4,3564e90d0fa2,0.1,3,0.4,625
5,0.09,0.03,1.0,4.707717501652144,5,3564e90d0fa2,0.1,3,0.4,625
6,0.09,0.03,1.0,5.355705341535026,6,3564e90d0fa2,0.1,3,0.4,625
7,0.09,0.03,2.0,9.287076931527311,7,3564e90d0fa2,0.1,3,0.4,625
8,0.09,0.03,2.0,67.77917443471149,8,3564e90d0fa2,0.1,3,0.4,625
9,0.09,0.03,12.0,523.5692999938769,9,3564e90d0fa2,0.1,3,0.4,625
10,0.09,0.03,45.0,1733.0555174898082,10,3564e90d0fa2,0.1,3,0.4,625
11,0.09,0.03,136.0,3924.802717610214,11,3564e90d0fa2,0.1,3,0.4,625
12,0.09,0.03,319.0,7716.036269387332,12,3564e90d0fa2,0.1,3,0.4,625
13,0.09,0.03,638.0,12415.660406136689,13,3564e90d0fa2,0.1,3,0.4,625
0,0.09,0.03,7.0,217.43130928170908,0,f3f3635203fd,0.1,3,0.4,625
1,0.09,0.03,26.0,884.2243342942689,1,f3f3635203fd,0.1,3,0.4,625
2,0.09,0.03,90.0,2439.932237097797,2,f3f3635203fd,0.1,3,0.4,625
3,0.09,0.03,242.0,4736.226373867477,3,f3f3635203fd,0.1,3,0.4,625
4,0.09,0.03,496.0,7970.886772139257,4,f3f3635203fd,0.1,3,0.4,625
5,0.09,0.03,683.0,10824.75473351526,5,f3f3635203fd,0.1,3,0.4,625
6,0.09,0.03,814.0,14272.3474353128,6,f3f3635203fd,0.1,3,0.4,625
7,0.09,0.03,949.0,18708.43125390408,7,f3f3635203fd,0.1,3,0.4,625
8,0.09,0.03,1044.0,21604.90710354604,8,f3f3635203fd,0.1,3,0.4,625
9,0.09,0.03,1153.0,23629.57060299087,9,f3f3635203fd,0.1,3,0.4,625
10,0.09,0.03,1279.0,25502.464668494667,10,f3f3635203fd,0.1,3,0.4,625
11,0.09,0.03,1357.0,26984.42178808221,11,f3f3635203fd,0.1,3,0.4,625
12,0.09,0.03,1471.0,28273.951970372167,12,f3f3635203fd,0.1,3,0.4,625
13,0.09,0.03,1579.0,30282.119521204306,13,f3f3635203fd,0.1,3,0.4,625
0,0.09,0.03,4.0,82.84977574243858,0,f7101c4cbe78,0.1,3,0.4,625
1,0.09,0.03,18.0,473.6724481575866,1,f7101c4cbe78,0.1,3,0.4,625
2,0.09,0.03,64.0,1859.4485011368763,2,f7101c4cbe78,0.1,3,0.4,625
3,0.09,0.03,177.0,4465.196885246729,3,f7101c4cbe78,0.1,3,0.4,625
4,0.09,0.03,361.0,6887.436351990403,4,f7101c4cbe78,0.1,3,0.4,625
5,0.09,0.03,540.0,9900.930903555536,5,f7101c4cbe78,0.1,3,0.4,625
6,0.09,0.03,674.0,14571.48435196152,6,f7101c4cbe78,0.1,3,0.4,625
7,0.09,0.03,820.0,18026.59759767117,7,f7101c4cbe78,0.1,3,0.4,625
8,0.09,0.03,939.0,20598.57843106569,8,f7101c4cbe78,0.1,3,0.4,625
9,0.09,0.03,1080.0,23039.77513990906,9,f7101c4cbe78,0.1,3,0.4,625
10,0.09,0.03,1222.0,24934.340787362315,10,f7101c4cbe78,0.1,3,0.4,625
11,0.09,0.03,1304.0,26387.427852397745,11,f7101c4cbe78,0.1,3,0.4,625
12,0.09,0.03,1420.0,27673.1042936052,12,f7101c4cbe78,0.1,3,0.4,625
13,0.09,0.03,1529.0,29549.14660088387,13,f7101c4cbe78,0.1,3,0.4,625
0,0.09,0.03,5.0,78.47429192272347,0,f0ae22e6156e,0.1,3,0.4,625
1,0.09,0.03,14.0,278.07437553106257,1,f0ae22e6156e,0.1,3,0.4,625
2,0.09,0.03,38.0,1077.824086920489,2,f0ae22e6156e,0.1,3,0.4,625
3,0.09,0.03,141.0,3291.688451290789,3,f0ae22e6156e,0.1,3,0.4,625
4,0.09,0.03,292.0,5995.158258464498,4,f0ae22e6156e,0.1,3,0.4,625
5,0.09,0.03,515.0,8980.34267408164,5,f0ae22e6156e,0.1,3,0.4,625
6,0.09,0.03,682.0,12169.506657649095,6,f0ae22e6156e,0.1,3,0.4,625
7,0.09,0.03,860.0,16565.174847163034,7,f0ae22e6156e,0.1,3,0.4,625
8,0.09,0.03,976.0,20682.21326217829,8,f0ae22e6156e,0.1,3,0.4,625
9,0.09,0.03,1111.0,23033.97268341231,9,f0ae22e6156e,0.1,3,0.4,625
10,0.09,0.03,1250.0,25038.019623452183,10,f0ae22e6156e,0.1,3,0.4,625
11,0.09,0.03,1335.0,26568.99872287978,11,f0ae22e6156e,0.1,3,0.4,625
12,0.09,0.03,1450.0,27878.254652862932,12,f0ae22e6156e,0.1,3,0.4,625
13,0.09,0.03,1559.0,29744.591638098063,13,f0ae22e6156e,0.1,3,0.4,625
0,0.09,0.03,2.0,17.040385742515646,0,573cbae20c43,0.1,3,0.4,625
1,0.09,0.03,5.0,48.31377042697456,1,573cbae20c43,0.1,3,0.4,625
2,0.09,0.03,11.0,258.5086046397438,2,573cbae20c43,0.1,3,0.4,625
3,0.09,0.03,59.0,1377.8066369600554,3,573cbae20c43,0.1,3,0.4,625
4,0.09,0.03,150.0,3229.806677073785,4,573cbae20c43,0.1,3,0.4,625
5,0.09,0.03,292.0,5257.514296238486,5,573cbae20c43,0.1,3,0.4,625
6,0.09,0.03,456.0,8002.385758772517,6,573cbae20c43,0.1,3,0.4,625
7,0.09,0.03,642.0,11875.411099202282,7,573cbae20c43,0.1,3,0.4,625
8,0.09,0.03,802.0,16893.592122519192,8,573cbae20c43,0.1,3,0.4,625
9,0.09,0.03,968.0,20081.653997491263,9,573cbae20c43,0.1,3,0.4,625
10,0.09,0.03,1138.0,22422.252615969457,10,573cbae20c43,0.1,3,0.4,625
11,0.09,0.03,1245.0,24122.53454115876,11,573cbae20c43,0.1,3,0.4,625
12,0.09,0.03,1380.0,25692.614008743545,12,573cbae20c43,0.1,3,0.4,625
13,0.09,0.03,1496.0,28442.13252129912,13,573cbae20c43,0.1,3,0.4,625
0,0.09,0.03,22.0,323.1242298896951,0,45bf2a09d4d9,0.1,3,0.4,625
1,0.09,0.03,71.0,1777.513251098017,1,45bf2a09d4d9,0.1,3,0.4,625
2,0.09,0.03,218.0,4597.061429970576,2,45bf2a09d4d9,0.1,3,0.4,625
3,0.09,0.03,493.0,8441.223672325854,3,45bf2a09d4d9,0.1,3,0.4,625
4,0.09,0.03,734.0,12101.27622098073,4,45bf2a09d4d9,0.1,3,0.4,625
5,0.09,0.03,869.0,14826.151652264723,5,45bf2a09d4d9,0.1,3,0.4,625
6,0.09,0.03,944.0,19009.28819382878,6,45bf2a09d4d9,0.1,3,0.4,625
7,0.09,0.03,1044.0,21666.700892600773,7,45bf2a09d4d9,0.1,3,0.4,625
8,0.09,0.03,1120.0,23114.420458107303,8,45bf2a09d4d9,0.1,3,0.4,625
9,0.09,0.03,1221.0,24753.04236064024,9,45bf2a09d4d9,0.1,3,0.4,625
10,0.09,0.03,1331.0,26316.0955048331,10,45bf2a09d4d9,0.1,3,0.4,625
11,0.09,0.03,1395.0,27441.66749295069,11,45bf2a09d4d9,0.1,3,0.4,625
12,0.09,0.03,1496.0,28552.58967851729,12,45bf2a09d4d9,0.1,3,0.4,625
13,0.09,0.03,1593.0,30457.377413880546,13,45bf2a09d4d9,0.1,3,0.4,625
0,0.09,0.03,1.0,7.677440631554315,0,681cbd9af3ec,0.1,3,0.4,625
1,0.09,0.03,3.0,15.695250569430684,1,681cbd9af3ec,0.1,3,0.4,625
2,0.09,0.03,3.0,63.12547694206055,2,681cbd9af3ec,0.1,3,0.4,625
3,0.09,0.03,12.0,292.45738700320913,3,681cbd9af3ec,0.1,3,0.4,625
4,0.09,0.03,27.0,1108.2408156279996,4,681cbd9af3ec,0.1,3,0.4,625
5,0.09,0.03,83.0,2538.2576458799763,5,681cbd9af3ec,0.1,3,0.4,625
6,0.09,0.03,178.0,4378.529245734038,6,681cbd9af3ec,0.1,3,0.4,625
7,0.09,0.03,328.0,6638.193804235978,7,681cbd9af3ec,0.1,3,0.4,625
8,0.09,0.03,502.0,9925.382050555048,8,681cbd9af3ec,0.1,3,0.4,625
9,0.09,0.03,735.0,15682.174973525473,9,681cbd9af3ec,0.1,3,0.4,625
10,0.09,0.03,953.0,19673.82240977204,10,681cbd9af3ec,0.1,3,0.4,625
11,0.09,0.03,1092.0,22289.357725777518,11,681cbd9af3ec,0.1,3,0.4,625
12,0.09,0.03,1258.0,24173.59023359908,12,681cbd9af3ec,0.1,3,0.4,625
13,0.09,0.03,1398.0,26934.42333194261,13,681cbd9af3ec,0.1,3,0.4,625
0,0.09,0.03,5.0,178.3690040463043,0,9.4223705e+16,0.1,3,0.4,625
1,0.09,0.03,15.0,495.72007120939503,1,9.4223705e+16,0.1,3,0.4,625
2,0.09,0.03,79.0,2332.523940084553,2,9.4223705e+16,0.1,3,0.4,625
3,0.09,0.03,264.0,5323.49278644457,3,9.4223705e+16,0.1,3,0.4,625
4,0.09,0.03,490.0,8942.148604221233,4,9.4223705e+16,0.1,3,0.4,625
5,0.09,0.03,644.0,12056.363987169623,5,9.4223705e+16,0.1,3,0.4,625
6,0.09,0.03,755.0,15090.188916927253,6,9.4223705e+16,0.1,3,0.4,625
7,0.09,0.03,889.0,19293.192727832688,7,9.4223705e+16,0.1,3,0.4,625
8,0.09,0.03,988.0,21738.01682517765,8,9.4223705e+16,0.1,3,0.4,625
9,0.09,0.03,1112.0,23512.18339427805,9,9.4223705e+16,0.1,3,0.4,625
10,0.09,0.03,1242.0,25339.43499370244,10,9.4223705e+16,0.1,3,0.4,625
11,0.09,0.03,1323.0,26742.79126677409,11,9.4223705e+16,0.1,3,0.4,625
12,0.09,0.03,1439.0,28008.40522494021,12,9.4223705e+16,0.1,3,0.4,625
13,0.09,0.03,1544.0,30020.73443524782,13,9.4223705e+16,0.1,3,0.4,625
0,0.09,0.03,7.0,44.553647235698975,0,0f6ef22dc220,0.1,3,0.4,625
1,0.09,0.03,18.0,136.50635521854346,1,0f6ef22dc220,0.1,3,0.4,625
2,0.09,0.03,26.0,576.6239759119192,2,0f6ef22dc220,0.1,3,0.4,625
3,0.09,0.03,137.0,2550.9140385624223,3,0f6ef22dc220,0.1,3,0.4,625
4,0.09,0.03,310.0,5676.672848493829,4,0f6ef22dc220,0.1,3,0.4,625
5,0.09,0.03,523.0,8911.649354879162,5,0f6ef22dc220,0.1,3,0.4,625
6,0.09,0.03,693.0,12176.994013239137,6,0f6ef22dc220,0.1,3,0.4,625
7,0.09,0.03,851.0,16789.735361677533,7,0f6ef22dc220,0.1,3,0.4,625
8,0.09,0.03,964.0,20957.30991010321,8,0f6ef22dc220,0.1,3,0.4,625
9,0.09,0.03,1091.0,23053.667316163097,9,0f6ef22dc220,0.1,3,0.4,625
10,0.09,0.03,1222.0,24961.422295165856,10,0f6ef22dc220,0.1,3,0.4,625
11,0.09,0.03,1307.0,26403.561173751285,11,0f6ef22dc220,0.1,3,0.4,625
12,0.09,0.03,1431.0,27734.827190901316,12,0f6ef22dc220,0.1,3,0.4,625
13,0.09,0.03,1547.0,29636.21707408031,13,0f6ef22dc220,0.1,3,0.4,625
0,0.09,0.03,24.0,470.2899692229481,0,10973be83a0f,0.1,3,0.4,625
1,0.09,0.03,87.0,2065.20514476388,1,10973be83a0f,0.1,3,0.4,625
2,0.09,0.03,273.0,4955.578288453949,2,10973be83a0f,0.1,3,0.4,625
3,0.09,0.03,535.0,8734.677611246134,3,10973be83a0f,0.1,3,0.4,625
4,0.09,0.03,776.0,12320.13137302117,4,10973be83a0f,0.1,3,0.4,625
5,0.09,0.03,891.0,15131.658805513993,5,10973be83a0f,0.1,3,0.4,625
6,0.09,0.03,969.0,19293.715062646657,6,10973be83a0f,0.1,3,0.4,625
7,0.09,0.03,1057.0,21793.53041070333,7,10973be83a0f,0.1,3,0.4,625
8,0.09,0.03,1136.0,23177.45310430245,8,10973be83a0f,0.1,3,0.4,625
9,0.09,0.03,1237.0,24803.60460971057,9,10973be83a0f,0.1,3,0.4,625
10,0.09,0.03,1341.0,26395.0820782607,10,10973be83a0f,0.1,3,0.4,625
11,0.09,0.03,1404.0,27528.143919444698,11,10973be83a0f,0.1,3,0.4,625
12,0.09,0.03,1504.0,28632.698024597285,12,10973be83a0f,0.1,3,0.4,625
13,0.09,0.03,1601.0,30511.543500211526,13,10973be83a0f,0.1,3,0.4,625
0,0.09,0.03,91.0,2089.5571130236394,0,06f6cc456bb1,0.1,3,0.4,625
1,0.09,0.03,225.0,5453.726792975669,1,06f6cc456bb1,0.1,3,0.4,625
2,0.09,0.03,451.0,9622.96838847147,2,06f6cc456bb1,0.1,3,0.4,625
3,0.09,0.03,729.0,14209.213535374924,3,06f6cc456bb1,0.1,3,0.4,625
4,0.09,0.03,932.0,16924.501338748894,4,06f6cc456bb1,0.1,3,0.4,625
5,0.09,0.03,1027.0,18640.34805358163,5,06f6cc456bb1,0.1,3,0.4,625
6,0.09,0.03,1099.0,21621.8487153125,6,06f6cc456bb1,0.1,3,0.4,625
7,0.09,0.03,1174.0,23613.798681449985,7,06f6cc456bb1,0.1,3,0.4,625
8,0.09,0.03,1233.0,24747.06688124404,8,06f6cc456bb1,0.1,3,0.4,625
9,0.09,0.03,1317.0,26143.179129971573,9,06f6cc456bb1,0.1,3,0.4,625
10,0.09,0.03,1406.0,27358.253191746026,10,06f6cc456bb1,0.1,3,0.4,625
11,0.09,0.03,1451.0,28171.231580564137,11,06f6cc456bb1,0.1,3,0.4,625
12,0.09,0.03,1543.0,29060.05417515821,12,06f6cc456bb1,0.1,3,0.4,625
13,0.09,0.03,1626.0,30782.59152291279,13,06f6cc456bb1,0.1,3,0.4,625
0,0.09,0.03,51.0,1245.2299477420315,0,e9d09d26ed26,0.1,3,0.4,625
1,0.09,0.03,140.0,3396.2557354958863,1,e9d09d26ed26,0.1,3,0.4,625
2,0.09,0.03,393.0,6594.883766645394,2,e9d09d26ed26,0.1,3,0.4,625
3,0.09,0.03,652.0,10581.002999352668,3,e9d09d26ed26,0.1,3,0.4,625
4,0.09,0.03,873.0,13908.979972756491,4,e9d09d26ed26,0.1,3,0.4,625
5,0.09,0.03,979.0,16311.819948157714,5,e9d09d26ed26,0.1,3,0.4,625
6,0.09,0.03,1044.0,20303.41721006776,6,e9d09d26ed26,0.1,3,0.4,625
7,0.09,0.03,1122.0,22674.4218738517,7,e9d09d26ed26,0.1,3,0.4,625
8,0.09,0.03,1187.0,23904.63487931523,8,e9d09d26ed26,0.1,3,0.4,625
9,0.09,0.03,1278.0,25280.29380045708,9,e9d09d26ed26,0.1,3,0.4,625
10,0.09,0.03,1377.0,26697.223538967926,10,e9d09d26ed26,0.1,3,0.4,625
11,0.09,0.03,1439.0,27798.59560495353,11,e9d09d26ed26,0.1,3,0.4,625
12,0.09,0.03,1532.0,28865.884088740066,12,e9d09d26ed26,0.1,3,0.4,625
13,0.09,0.03,1619.0,30671.030533581317,13,e9d09d26ed26,0.1,3,0.4,625
0,0.09,0.03,6.0,50.30326939764708,0,09b8329bd8e8,0.1,3,0.4,625
1,0.09,0.03,21.0,249.1026534850154,1,09b8329bd8e8,0.1,3,0.4,625
2,0.09,0.03,73.0,1607.4993365947114,2,09b8329bd8e8,0.1,3,0.4,625
3,0.09,0.03,239.0,5090.839508191465,3,09b8329bd8e8,0.1,3,0.4,625
4,0.09,0.03,499.0,9275.307040467924,4,09b8329bd8e8,0.1,3,0.4,625
5,0.09,0.03,696.0,12370.215912929552,5,09b8329bd8e8,0.1,3,0.4,625
6,0.09,0.03,817.0,15532.06217701776,6,09b8329bd8e8,0.1,3,0.4,625
7,0.09,0.03,955.0,19676.54019062415,7,09b8329bd8e8,0.1,3,0.4,625
8,0.09,0.03,1052.0,22085.248665177456,8,09b8329bd8e8,0.1,3,0.4,625
9,0.09,0.03,1156.0,23804.63470818243,9,09b8329bd8e8,0.1,3,0.4,625
10,0.09,0.03,1283.0,25548.441339479123,10,09b8329bd8e8,0.1,3,0.4,625
11,0.09,0.03,1353.0,26835.81534713355,11,09b8329bd8e8,0.1,3,0.4,625
12,0.09,0.03,1467.0,28055.506411425493,12,09b8329bd8e8,0.1,3,0.4,625
13,0.09,0.03,1570.0,29850.780105858328,13,09b8329bd8e8,0.1,3,0.4,625
0,0.09,0.03,3.0,25.736067674946398,0,d1a66c200351,0.1,3,0.4,625
1,0.09,0.03,4.0,45.71559395681646,1,d1a66c200351,0.1,3,0.4,625
2,0.09,0.03,5.0,72.99210034357594,2,d1a66c200351,0.1,3,0.4,625
3,0.09,0.03,9.0,99.4573488906476,3,d1a66c200351,0.1,3,0.4,625
4,0.09,0.03,10.0,133.65471856635904,4,d1a66c200351,0.1,3,0.4,625
5,0.09,0.03,15.0,238.21830379112131,5,d1a66c200351,0.1,3,0.4,625
6,0.09,0.03,15.0,350.42381854054514,6,d1a66c200351,0.1,3,0.4,625
7,0.09,0.03,26.0,609.727309169796,7,d1a66c200351,0.1,3,0.4,625
8,0.09,0.03,66.0,1651.1609828892122,8,d1a66c200351,0.1,3,0.4,625
9,0.09,0.03,190.0,4122.693397545961,9,d1a66c200351,0.1,3,0.4,625
10,0.09,0.03,409.0,7812.263752134821,10,d1a66c200351,0.1,3,0.4,625
11,0.09,0.03,654.0,11721.369473180594,11,d1a66c200351,0.1,3,0.4,625
12,0.09,0.03,849.0,15035.01881577089,12,d1a66c200351,0.1,3,0.4,625
13,0.09,0.03,1107.0,19244.66011021853,13,d1a66c200351,0.1,3,0.4,625
0,0.09,0.03,18.0,138.70085658117085,0,a20a2b7bb084,0.1,3,0.4,625
1,0.09,0.03,39.0,472.250183049517,1,a20a2b7bb084,0.1,3,0.4,625
2,0.09,0.03,102.0,1874.0503348811744,2,a20a2b7bb084,0.1,3,0.4,625
3,0.09,0.03,248.0,4870.319985461102,3,a20a2b7bb084,0.1,3,0.4,625
4,0.09,0.03,498.0,8402.51465869822,4,a20a2b7bb084,0.1,3,0.4,625
5,0.09,0.03,718.0,12041.790571257474,5,a20a2b7bb084,0.1,3,0.4,625
6,0.09,0.03,846.0,16749.703472815334,6,a20a2b7bb084,0.1,3,0.4,625
7,0.09,0.03,964.0,20367.892378362223,7,a20a2b7bb084,0.1,3,0.4,625
8,0.09,0.03,1069.0,22172.91536171158,8,a20a2b7bb084,0.1,3,0.4,625
9,0.09,0.03,1176.0,23903.823504107757,9,a20a2b7bb084,0.1,3,0.4,625
10,0.09,0.03,1296.0,25682.20287405304,10,a20a2b7bb084,0.1,3,0.4,625
11,0.09,0.03,1372.0,27020.1653131874,11,a20a2b7bb084,0.1,3,0.4,625
12,0.09,0.03,1482.0,28223.117035549705,12,a20a2b7bb084,0.1,3,0.4,625
13,0.09,0.03,1585.0,29979.696374655025,13,a20a2b7bb084,0.1,3,0.4,625
0,0.09,0.03,13.0,410.2159107840637,0,0f31c318c80a,0.1,3,0.4,625
1,0.09,0.03,38.0,1209.8176528261836,1,0f31c318c80a,0.1,3,0.4,625
2,0.09,0.03,147.0,3831.852608169087,2,0f31c318c80a,0.1,3,0.4,625
3,0.09,0.03,434.0,7849.274610342035,3,0f31c318c80a,0.1,3,0.4,625
4,0.09,0.03,673.0,11615.59137936884,4,0f31c318c80a,0.1,3,0.4,625
5,0.09,0.03,812.0,14787.705245723586,5,0f31c318c80a,0.1,3,0.4,625
6,0.09,0.03,927.0,19464.754594828293,6,0f31c318c80a,0.1,3,0.4,625
7,0.09,0.03,1038.0,22276.16955619828,7,0f31c318c80a,0.1,3,0.4,625
8,0.09,0.03,1124.0,23560.62478325789,8,0f31c318c80a,0.1,3,0.4,625
9,0.09,0.03,1226.0,24886.92295577253,9,0f31c318c80a,0.1,3,0.4,625
10,0.09,0.03,1337.0,26388.28180981783,10,0f31c318c80a,0.1,3,0.4,625
11,0.09,0.03,1400.0,27542.471142355826,11,0f31c318c80a,0.1,3,0.4,625
12,0.09,0.03,1503.0,28705.08206863593,12,0f31c318c80a,0.1,3,0.4,625
13,0.09,0.03,1603.0,30618.57247399482,13,0f31c318c80a,0.1,3,0.4,625
0,0.09,0.03,17.0,238.99173051347145,0,b870082ba75d,0.1,3,0.4,625
1,0.09,0.03,33.0,972.5057174498168,1,b870082ba75d,0.1,3,0.4,625
2,0.09,0.03,140.0,3037.1720814502046,2,b870082ba75d,0.1,3,0.4,625
3,0.09,0.03,371.0,6245.760077075692,3,b870082ba75d,0.1,3,0.4,625
4,0.09,0.03,595.0,9888.159696058749,4,b870082ba75d,0.1,3,0.4,625
5,0.09,0.03,743.0,13109.619453331188,5,b870082ba75d,0.1,3,0.4,625
6,0.09,0.03,848.0,17522.277549089627,6,b870082ba75d,0.1,3,0.4,625
7,0.09,0.03,966.0,20732.262016104716,7,b870082ba75d,0.1,3,0.4,625
8,0.09,0.03,1057.0,22344.216489973034,8,b870082ba75d,0.1,3,0.4,625
9,0.09,0.03,1176.0,24075.299420134936,9,b870082ba75d,0.1,3,0.4,625
10,0.09,0.03,1298.0,25820.39140833748,10,b870082ba75d,0.1,3,0.4,625
11,0.09,0.03,1368.0,27166.134585467826,11,b870082ba75d,0.1,3,0.4,625
12,0.09,0.03,1476.0,28378.44663481504,12,b870082ba75d,0.1,3,0.4,625
13,0.09,0.03,1577.0,30334.87637542648,13,b870082ba75d,0.1,3,0.4,625
0,0.09,0.03,18.0,287.6346287579491,0,956ab4ec8296,0.1,3,0.4,625
1,0.09,0.03,56.0,1505.1958733812753,1,956ab4ec8296,0.1,3,0.4,625
2,0.09,0.03,224.0,4559.766659831008,2,956ab4ec8296,0.1,3,0.4,625
3,0.09,0.03,508.0,8861.485031433474,3,956ab4ec8296,0.1,3,0.4,625
4,0.09,0.03,768.0,12690.01877767541,4,956ab4ec8296,0.1,3,0.4,625
5,0.09,0.03,907.0,15469.74258482044,5,956ab4ec8296,0.1,3,0.4,625
6,0.09,0.03,986.0,19585.05335251752,6,956ab4ec8296,0.1,3,0.4,625
7,0.09,0.03,1071.0,22048.543190041328,7,956ab4ec8296,0.1,3,0.4,625
