Unnamed: 0,b_w,b_b,monthly_cuml,monthly_h,months,seed,alpha,shift,D,P
5,0.08,0.03,114.0,5422.067630487416,5,b0ef6079ccc0,0.1,3,0.8,625
6,0.08,0.03,272.0,8327.370048338207,6,b0ef6079ccc0,0.1,3,0.8,625
7,0.08,0.03,439.0,11414.230324529335,7,b0ef6079ccc0,0.1,3,0.8,625
8,0.08,0.03,614.0,15501.98445570644,8,b0ef6079ccc0,0.1,3,0.8,625
9,0.08,0.03,889.0,20085.00584804062,9,b0ef6079ccc0,0.1,3,0.8,625
10,0.08,0.03,975.0,23268.899958130554,10,b0ef6079ccc0,0.1,3,0.8,625
11,0.08,0.03,1064.0,25356.10583469149,11,b0ef6079ccc0,0.1,3,0.8,625
12,0.08,0.03,1268.0,26774.73440469093,12,b0ef6079ccc0,0.1,3,0.8,625
13,0.08,0.03,1305.0,27734.954555839096,13,b0ef6079ccc0,0.1,3,0.8,625
0,0.08,0.03,2.0,86.42738024784028,0,e415fa4e3cee,0.1,3,0.8,625
1,0.08,0.03,6.0,201.1553059972152,1,e415fa4e3cee,0.1,3,0.8,625
2,0.08,0.03,11.0,932.5993851227846,2,e415fa4e3cee,0.1,3,0.8,625
3,0.08,0.03,34.0,2965.1822025439774,3,e415fa4e3cee,0.1,3,0.8,625
4,0.08,0.03,103.0,5563.413609335437,4,e415fa4e3cee,0.1,3,0.8,625
5,0.08,0.03,278.0,9329.734880040904,5,e415fa4e3cee,0.1,3,0.8,625
6,0.08,0.03,497.0,14448.052523105409,6,e415fa4e3cee,0.1,3,0.8,625
7,0.08,0.03,627.0,18132.116164638308,7,e415fa4e3cee,0.1,3,0.8,625
8,0.08,0.03,747.0,21101.98820575019,8,e415fa4e3cee,0.1,3,0.8,625
9,0.08,0.03,991.0,23508.59633694413,9,e415fa4e3cee,0.1,3,0.8,625
10,0.08,0.03,1050.0,24871.819409300984,10,e415fa4e3cee,0.1,3,0.8,625
11,0.08,0.03,1125.0,26507.095188028037,11,e415fa4e3cee,0.1,3,0.8,625
12,0.08,0.03,1321.0,27978.02413544606,12,e415fa4e3cee,0.1,3,0.8,625
13,0.08,0.03,1355.0,29199.038336186444,13,e415fa4e3cee,0.1,3,0.8,625
0,0.08,0.03,1.0,1.79013881732287,0,bbae3f8f82f7,0.1,3,0.8,625
1,0.08,0.03,1.0,3.002135226557172,1,bbae3f8f82f7,0.1,3,0.8,625
2,0.08,0.03,1.0,11.532135257716012,2,bbae3f8f82f7,0.1,3,0.8,625
3,0.08,0.03,2.0,27.94936495311768,3,bbae3f8f82f7,0.1,3,0.8,625
4,0.08,0.03,2.0,33.7934442477881,4,bbae3f8f82f7,0.1,3,0.8,625
5,0.08,0.03,2.0,44.49389967514861,5,bbae3f8f82f7,0.1,3,0.8,625
6,0.08,0.03,5.0,62.35031912093687,6,bbae3f8f82f7,0.1,3,0.8,625
7,0.08,0.03,6.0,115.02596471749904,7,bbae3f8f82f7,0.1,3,0.8,625
8,0.08,0.03,16.0,434.7108173449124,8,bbae3f8f82f7,0.1,3,0.8,625
9,0.08,0.03,44.0,1594.8760860906011,9,bbae3f8f82f7,0.1,3,0.8,625
10,0.08,0.03,93.0,3623.7876811611295,10,bbae3f8f82f7,0.1,3,0.8,625
11,0.08,0.03,198.0,6974.850021556041,11,bbae3f8f82f7,0.1,3,0.8,625
12,0.08,0.03,413.0,10445.798497401214,12,bbae3f8f82f7,0.1,3,0.8,625
13,0.08,0.03,609.0,14191.152128905607,13,bbae3f8f82f7,0.1,3,0.8,625
0,0.08,0.03,1.0,7.045522003011472,0,58f93c9b846d,0.1,3,0.8,625
1,0.08,0.03,2.0,27.164553110487056,1,58f93c9b846d,0.1,3,0.8,625
2,0.08,0.03,2.0,115.54325885434336,2,58f93c9b846d,0.1,3,0.8,625
3,0.08,0.03,7.0,244.0547713691025,3,58f93c9b846d,0.1,3,0.8,625
4,0.08,0.03,9.0,423.59057554156897,4,58f93c9b846d,0.1,3,0.8,625
5,0.08,0.03,27.0,872.9964419727689,5,58f93c9b846d,0.1,3,0.8,625
6,0.08,0.03,61.0,2107.528151243883,6,58f93c9b846d,0.1,3,0.8,625
7,0.08,0.03,118.0,4181.597348053824,7,58f93c9b846d,0.1,3,0.8,625
8,0.08,0.03,246.0,7423.250142158219,8,58f93c9b846d,0.1,3,0.8,625
9,0.08,0.03,495.0,12058.7082191899,9,58f93c9b846d,0.1,3,0.8,625
10,0.08,0.03,668.0,16891.31624365305,10,58f93c9b846d,0.1,3,0.8,625
11,0.08,0.03,826.0,20700.89615492984,11,58f93c9b846d,0.1,3,0.8,625
12,0.08,0.03,1076.0,24129.244093248213,12,58f93c9b846d,0.1,3,0.8,625
13,0.08,0.03,1178.0,26516.53354019121,13,58f93c9b846d,0.1,3,0.8,625
0,0.08,0.03,1.0,35.838246528935635,0,19c91ccab2d7,0.1,3,0.8,625
1,0.08,0.03,4.0,144.92028963491296,1,19c91ccab2d7,0.1,3,0.8,625
2,0.08,0.03,10.0,699.6978439859467,2,19c91ccab2d7,0.1,3,0.8,625
3,0.08,0.03,31.0,2046.0775164980032,3,19c91ccab2d7,0.1,3,0.8,625
4,0.08,0.03,77.0,4440.860259634348,4,19c91ccab2d7,0.1,3,0.8,625
5,0.08,0.03,229.0,7821.497204320208,5,19c91ccab2d7,0.1,3,0.8,625
6,0.08,0.03,458.0,11325.51384574894,6,19c91ccab2d7,0.1,3,0.8,625
7,0.08,0.03,611.0,15843.99684464827,7,19c91ccab2d7,0.1,3,0.8,625
8,0.08,0.03,757.0,20300.97905888868,8,19c91ccab2d7,0.1,3,0.8,625
9,0.08,0.03,996.0,23300.201606395643,9,19c91ccab2d7,0.1,3,0.8,625
10,0.08,0.03,1064.0,24748.554094970477,10,19c91ccab2d7,0.1,3,0.8,625
11,0.08,0.03,1136.0,26320.81534692825,11,19c91ccab2d7,0.1,3,0.8,625
12,0.08,0.03,1332.0,27735.7429061058,12,19c91ccab2d7,0.1,3,0.8,625
13,0.08,0.03,1357.0,28848.95633906792,13,19c91ccab2d7,0.1,3,0.8,625
0,0.08,0.03,2.0,12.780683589354457,0,ef5944bed216,0.1,3,0.8,625
1,0.08,0.03,4.0,65.68962911935273,1,ef5944bed216,0.1,3,0.8,625
2,0.08,0.03,8.0,421.3330631293857,2,ef5944bed216,0.1,3,0.8,625
3,0.08,0.03,32.0,1998.9243884989603,3,ef5944bed216,0.1,3,0.8,625
4,0.08,0.03,110.0,4552.605626875293,4,ef5944bed216,0.1,3,0.8,625
5,0.08,0.03,285.0,8165.086473120368,5,ef5944bed216,0.1,3,0.8,625
6,0.08,0.03,512.0,12726.902624815551,6,ef5944bed216,0.1,3,0.8,625
7,0.08,0.03,648.0,17822.128743302317,7,ef5944bed216,0.1,3,0.8,625
8,0.08,0.03,770.0,21699.1016184168,8,ef5944bed216,0.1,3,0.8,625
9,0.08,0.03,1009.0,23841.291276259228,9,ef5944bed216,0.1,3,0.8,625
10,0.08,0.03,1066.0,25069.50901553537,10,ef5944bed216,0.1,3,0.8,625
11,0.08,0.03,1131.0,26670.606384787003,11,ef5944bed216,0.1,3,0.8,625
12,0.08,0.03,1323.0,28164.655637937136,12,ef5944bed216,0.1,3,0.8,625
13,0.08,0.03,1354.0,29406.035086065374,13,ef5944bed216,0.1,3,0.8,625
0,0.08,0.03,1.0,3.947578925349568,0,779ed2265b01,0.1,3,0.8,625
1,0.08,0.03,1.0,3.949380971669602,1,779ed2265b01,0.1,3,0.8,625
2,0.08,0.03,1.0,3.9495159702309137,2,779ed2265b01,0.1,3,0.8,625
3,0.08,0.03,1.0,3.949527115035657,3,779ed2265b01,0.1,3,0.8,625
4,0.08,0.03,1.0,4.267292106977704,4,779ed2265b01,0.1,3,0.8,625
5,0.08,0.03,1.0,6.724262085405293,5,779ed2265b01,0.1,3,0.8,625
6,0.08,0.03,2.0,11.331157240020511,6,779ed2265b01,0.1,3,0.8,625
7,0.08,0.03,2.0,12.483065883525,7,779ed2265b01,0.1,3,0.8,625
8,0.08,0.03,2.0,12.595976691363346,8,779ed2265b01,0.1,3,0.8,625
9,0.08,0.03,2.0,12.604561688463242,9,779ed2265b01,0.1,3,0.8,625
10,0.08,0.03,2.0,12.60527122240415,10,779ed2265b01,0.1,3,0.8,625
11,0.08,0.03,2.0,12.605324732710638,11,779ed2265b01,0.1,3,0.8,625
12,0.08,0.03,2.0,12.605328674357738,12,779ed2265b01,0.1,3,0.8,625
13,0.08,0.03,2.0,15.236055220509726,13,779ed2265b01,0.1,3,0.8,625
0,0.08,0.03,16.0,1139.0100533211555,0,8efb3a60255d,0.1,3,0.8,625
1,0.08,0.03,37.0,2584.510093173881,1,8efb3a60255d,0.1,3,0.8,625
2,0.08,0.03,90.0,5121.952087070912,2,8efb3a60255d,0.1,3,0.8,625
3,0.08,0.03,303.0,8979.241509923513,3,8efb3a60255d,0.1,3,0.8,625
4,0.08,0.03,537.0,12595.60272137722,4,8efb3a60255d,0.1,3,0.8,625
5,0.08,0.03,775.0,16005.771795609206,5,8efb3a60255d,0.1,3,0.8,625
6,0.08,0.03,955.0,20483.12937555033,6,8efb3a60255d,0.1,3,0.8,625
7,0.08,0.03,1024.0,23426.02294668471,7,8efb3a60255d,0.1,3,0.8,625
8,0.08,0.03,1073.0,25010.59527865036,8,8efb3a60255d,0.1,3,0.8,625
9,0.08,0.03,1229.0,26166.165204535453,9,8efb3a60255d,0.1,3,0.8,625
10,0.08,0.03,1252.0,26897.435208909304,10,8efb3a60255d,0.1,3,0.8,625
11,0.08,0.03,1289.0,27957.29422928085,11,8efb3a60255d,0.1,3,0.8,625
12,0.08,0.03,1422.0,29081.34516387047,12,8efb3a60255d,0.1,3,0.8,625
13,0.08,0.03,1442.0,30195.616457708475,13,8efb3a60255d,0.1,3,0.8,625
0,0.08,0.03,11.0,364.168018423613,0,00c08d89fea3,0.1,3,0.8,625
1,0.08,0.03,21.0,966.2895689071707,1,00c08d89fea3,0.1,3,0.8,625
2,0.08,0.03,39.0,3194.7106575460643,2,00c08d89fea3,0.1,3,0.8,625
3,0.08,0.03,144.0,9006.302194585307,3,00c08d89fea3,0.1,3,0.8,625
4,0.08,0.03,305.0,19416.557099956022,4,00c08d89fea3,0.1,3,0.8,625
5,0.08,0.03,588.0,28677.88203102369,5,00c08d89fea3,0.1,3,0.8,625
6,0.08,0.03,856.0,36677.09674242807,6,00c08d89fea3,0.1,3,0.8,625
7,0.08,0.03,948.0,42970.17616452559,7,00c08d89fea3,0.1,3,0.8,625
8,0.08,0.03,1018.0,49381.98697105102,8,00c08d89fea3,0.1,3,0.8,625
9,0.08,0.03,1220.0,53485.7295270772,9,00c08d89fea3,0.1,3,0.8,625
10,0.08,0.03,1250.0,55086.88762597451,10,00c08d89fea3,0.1,3,0.8,625
11,0.08,0.03,1297.0,57677.45403759412,11,00c08d89fea3,0.1,3,0.8,625
12,0.08,0.03,1460.0,60541.44900646738,12,00c08d89fea3,0.1,3,0.8,625
13,0.08,0.03,1485.0,62376.92626696475,13,00c08d89fea3,0.1,3,0.8,625
0,0.08,0.03,10.0,361.500446305716,0,756e370e972c,0.1,3,0.8,625
1,0.08,0.03,24.0,1290.016263104699,1,756e370e972c,0.1,3,0.8,625
2,0.08,0.03,76.0,3830.589730521676,2,756e370e972c,0.1,3,0.8,625
3,0.08,0.03,273.0,7321.280412091773,3,756e370e972c,0.1,3,0.8,625
4,0.08,0.03,464.0,11030.557618247578,4,756e370e972c,0.1,3,0.8,625
5,0.08,0.03,699.0,15032.94655772936,5,756e370e972c,0.1,3,0.8,625
6,0.08,0.03,916.0,19872.465579219097,6,756e370e972c,0.1,3,0.8,625
7,0.08,0.03,981.0,22853.40255411687,7,756e370e972c,0.1,3,0.8,625
8,0.08,0.03,1035.0,24638.80597748876,8,756e370e972c,0.1,3,0.8,625
9,0.08,0.03,1197.0,25913.61005999229,9,756e370e972c,0.1,3,0.8,625
10,0.08,0.03,1226.0,26678.111741073822,10,756e370e972c,0.1,3,0.8,625
11,0.08,0.03,1263.0,27767.26333996609,11,756e370e972c,0.1,3,0.8,625
12,0.08,0.03,1402.0,28913.31950531674,12,756e370e972c,0.1,3,0.8,625
13,0.08,0.03,1426.0,30079.87123487101,13,756e370e972c,0.1,3,0.8,625
0,0.08,0.03,1.0,23.34657148550637,0,55f247e9a0dd,0.1,3,0.8,625
1,0.08,0.03,2.0,95.8586280520612,1,55f247e9a0dd,0.1,3,0.8,625
2,0.08,0.03,3.0,197.16859437821608,2,55f247e9a0dd,0.1,3,0.8,625
3,0.08,0.03,6.0,359.92880174604534,3,55f247e9a0dd,0.1,3,0.8,625
4,0.08,0.03,20.0,627.6618243512712,4,55f247e9a0dd,0.1,3,0.8,625
5,0.08,0.03,45.0,1377.225090289233,5,55f247e9a0dd,0.1,3,0.8,625
6,0.08,0.03,93.0,3092.122336095701,6,55f247e9a0dd,0.1,3,0.8,625
7,0.08,0.03,183.0,5988.685171478605,7,55f247e9a0dd,0.1,3,0.8,625
8,0.08,0.03,352.0,11537.288860646358,8,55f247e9a0dd,0.1,3,0.8,625
9,0.08,0.03,652.0,16944.549529196145,9,55f247e9a0dd,0.1,3,0.8,625
10,0.08,0.03,805.0,19966.038008170184,10,55f247e9a0dd,0.1,3,0.8,625
11,0.08,0.03,945.0,23119.40234222758,11,55f247e9a0dd,0.1,3,0.8,625
12,0.08,0.03,1185.0,25808.31745499568,12,55f247e9a0dd,0.1,3,0.8,625
13,0.08,0.03,1260.0,27316.43369285007,13,55f247e9a0dd,0.1,3,0.8,625
0,0.08,0.03,1.0,14.781881102923068,0,7d28809654c9,0.1,3,0.8,625
1,0.08,0.03,2.0,51.62862509874143,1,7d28809654c9,0.1,3,0.8,625
2,0.08,0.03,7.0,410.8223073591992,2,7d28809654c9,0.1,3,0.8,625
3,0.08,0.03,21.0,1351.4641333898633,3,7d28809654c9,0.1,3,0.8,625
4,0.08,0.03,51.0,3214.11607121561,4,7d28809654c9,0.1,3,0.8,625
5,0.08,0.03,144.0,6143.906195042673,5,7d28809654c9,0.1,3,0.8,625
6,0.08,0.03,334.0,9867.61354384462,6,7d28809654c9,0.1,3,0.8,625
7,0.08,0.03,496.0,14880.119922789234,7,7d28809654c9,0.1,3,0.8,625
8,0.08,0.03,657.0,19031.395393263934,8,7d28809654c9,0.1,3,0.8,625
9,0.08,0.03,903.0,21823.988790644256,9,7d28809654c9,0.1,3,0.8,625
10,0.08,0.03,985.0,24015.870163887445,10,7d28809654c9,0.1,3,0.8,625
11,0.08,0.03,1079.0,25896.58498302084,11,7d28809654c9,0.1,3,0.8,625
12,0.08,0.03,1282.0,27442.03858792749,12,7d28809654c9,0.1,3,0.8,625
13,0.08,0.03,1326.0,28647.233909467617,13,7d28809654c9,0.1,3,0.8,625
0,0.08,0.03,1.0,8.774698322551505,0,cdf23ba9ca82,0.1,3,0.8,625
1,0.08,0.03,2.0,11.306179706427312,1,cdf23ba9ca82,0.1,3,0.8,625
2,0.08,0.03,2.0,11.919871565960197,2,cdf23ba9ca82,0.1,3,0.8,625
3,0.08,0.03,2.0,13.415062210937716,3,cdf23ba9ca82,0.1,3,0.8,625
4,0.08,0.03,3.0,17.22069822279234,4,cdf23ba9ca82,0.1,3,0.8,625
5,0.08,0.03,3.0,28.110305461395956,5,cdf23ba9ca82,0.1,3,0.8,625
6,0.08,0.03,3.0,65.14612860288204,6,cdf23ba9ca82,0.1,3,0.8,625
7,0.08,0.03,5.0,87.17892598510737,7,cdf23ba9ca82,0.1,3,0.8,625
8,0.08,0.03,5.0,105.26383835698626,8,cdf23ba9ca82,0.1,3,0.8,625
9,0.08,0.03,6.0,141.56502264986872,9,cdf23ba9ca82,0.1,3,0.8,625
10,0.08,0.03,6.0,250.98109149381065,10,cdf23ba9ca82,0.1,3,0.8,625
11,0.08,0.03,9.0,479.95687085131806,11,cdf23ba9ca82,0.1,3,0.8,625
12,0.08,0.03,20.0,1208.3642343790934,12,cdf23ba9ca82,0.1,3,0.8,625
13,0.08,0.03,49.0,2516.9656040980826,13,cdf23ba9ca82,0.1,3,0.8,625
0,0.08,0.03,1.0,7.021146588160278,0,6f7eceeaacb7,0.1,3,0.8,625
1,0.08,0.03,2.0,10.618621271810609,1,6f7eceeaacb7,0.1,3,0.8,625
2,0.08,0.03,2.0,17.059070515759203,2,6f7eceeaacb7,0.1,3,0.8,625
3,0.08,0.03,5.0,29.078049942900734,3,6f7eceeaacb7,0.1,3,0.8,625
4,0.08,0.03,5.0,50.99521114426251,4,6f7eceeaacb7,0.1,3,0.8,625
5,0.08,0.03,5.0,164.5656784779484,5,6f7eceeaacb7,0.1,3,0.8,625
6,0.08,0.03,22.0,360.5768670126376,6,6f7eceeaacb7,0.1,3,0.8,625
7,0.08,0.03,25.0,594.8539783855612,7,6f7eceeaacb7,0.1,3,0.8,625
8,0.08,0.03,43.0,1262.887541269444,8,6f7eceeaacb7,0.1,3,0.8,625
9,0.08,0.03,109.0,3222.6994404989587,9,6f7eceeaacb7,0.1,3,0.8,625
10,0.08,0.03,208.0,6335.074843375363,10,6f7eceeaacb7,0.1,3,0.8,625
11,0.08,0.03,373.0,10626.617102260388,11,6f7eceeaacb7,0.1,3,0.8,625
12,0.08,0.03,664.0,14598.429171492471,12,6f7eceeaacb7,0.1,3,0.8,625
13,0.08,0.03,864.0,18344.59060060621,13,6f7eceeaacb7,0.1,3,0.8,625
0,0.08,0.03,4.0,297.3294350279952,0,d708536983e2,0.1,3,0.8,625
1,0.08,0.03,9.0,828.0999746450985,1,d708536983e2,0.1,3,0.8,625
2,0.08,0.03,34.0,2759.4401525255944,2,d708536983e2,0.1,3,0.8,625
3,0.08,0.03,162.0,6287.528627397257,3,d708536983e2,0.1,3,0.8,625
4,0.08,0.03,347.0,10097.34569141036,4,d708536983e2,0.1,3,0.8,625
5,0.08,0.03,617.0,14340.250814898674,5,d708536983e2,0.1,3,0.8,625
6,0.08,0.03,837.0,19422.0273741112,6,d708536983e2,0.1,3,0.8,625
7,0.08,0.03,921.0,22372.84397762097,7,d708536983e2,0.1,3,0.8,625
8,0.08,0.03,988.0,24304.702587431544,8,d708536983e2,0.1,3,0.8,625
9,0.08,0.03,1173.0,25665.817231376597,9,d708536983e2,0.1,3,0.8,625
10,0.08,0.03,1203.0,26488.9923348406,10,d708536983e2,0.1,3,0.8,625
11,0.08,0.03,1245.0,27654.5473678912,11,d708536983e2,0.1,3,0.8,625
12,0.08,0.03,1395.0,28848.280384339,12,d708536983e2,0.1,3,0.8,625
13,0.08,0.03,1417.0,30047.09219227631,13,d708536983e2,0.1,3,0.8,625
0,0.08,0.03,1.0,19.891488724669088,0,bcf1b6a7a986,0.1,3,0.8,625
1,0.08,0.03,2.0,30.00632998837981,1,bcf1b6a7a986,0.1,3,0.8,625
2,0.08,0.03,2.0,131.10597050524154,2,bcf1b6a7a986,0.1,3,0.8,625
3,0.08,0.03,20.0,985.487995752434,3,bcf1b6a7a986,0.1,3,0.8,625
4,0.08,0.03,54.0,2881.619365190076,4,bcf1b6a7a986,0.1,3,0.8,625
5,0.08,0.03,132.0,5873.954654206525,5,bcf1b6a7a986,0.1,3,0.8,625
6,0.08,0.03,252.0,9026.946823687616,6,bcf1b6a7a986,0.1,3,0.8,625
7,0.08,0.03,356.0,12106.312294596746,7,bcf1b6a7a986,0.1,3,0.8,625
8,0.08,0.03,524.0,15347.267573899622,8,bcf1b6a7a986,0.1,3,0.8,625
9,0.08,0.03,784.0,17860.83159904395,9,bcf1b6a7a986,0.1,3,0.8,625
10,0.08,0.03,910.0,19663.33416787176,10,bcf1b6a7a986,0.1,3,0.8,625
11,0.08,0.03,1009.0,22498.687189923363,11,bcf1b6a7a986,0.1,3,0.8,625
12,0.08,0.03,1204.0,25798.2641592742,12,bcf1b6a7a986,0.1,3,0.8,625
13,0.08,0.03,1249.0,27382.42468921428,13,bcf1b6a7a986,0.1,3,0.8,625
0,0.08,0.03,1.0,2.8015287132871745,0,2c77f48e72f6,0.1,3,0.8,625
1,0.08,0.03,1.0,2.802807594496066,1,2c77f48e72f6,0.1,3,0.8,625
2,0.08,0.03,1.0,2.8029034006478675,2,2c77f48e72f6,0.1,3,0.8,625
3,0.08,0.03,1.0,2.8029113099236747,3,2c77f48e72f6,0.1,3,0.8,625
4,0.08,0.03,1.0,2.8029119021255307,4,2c77f48e72f6,0.1,3,0.8,625
5,0.08,0.03,1.0,2.802911951012794,5,2c77f48e72f6,0.1,3,0.8,625
6,0.08,0.03,1.0,2.802911954699329,6,2c77f48e72f6,0.1,3,0.8,625
7,0.08,0.03,1.0,2.802911954975355,7,2c77f48e72f6,0.1,3,0.8,625
8,0.08,0.03,1.0,2.8029119549981414,8,2c77f48e72f6,0.1,3,0.8,625
9,0.08,0.03,1.0,2.802911954999848,9,2c77f48e72f6,0.1,3,0.8,625
10,0.08,0.03,1.0,2.8029119549999884,10,2c77f48e72f6,0.1,3,0.8,625
11,0.08,0.03,1.0,2.802911954999998,11,2c77f48e72f6,0.1,3,0.8,625
12,0.08,0.03,1.0,2.802911954999998,12,2c77f48e72f6,0.1,3,0.8,625
13,0.08,0.03,1.0,2.802911954999998,13,2c77f48e72f6,0.1,3,0.8,625
0,0.08,0.03,1.0,2.5705353661730603,0,2f4627f93dcb,0.1,3,0.8,625
1,0.08,0.03,1.0,2.571708800291725,1,2f4627f93dcb,0.1,3,0.8,625
2,0.08,0.03,1.0,2.5717967069765053,2,2f4627f93dcb,0.1,3,0.8,625
3,0.08,0.03,1.0,2.5718039641119,3,2f4627f93dcb,0.1,3,0.8,625
4,0.08,0.03,1.0,2.5718045074851683,4,2f4627f93dcb,0.1,3,0.8,625
5,0.08,0.03,1.0,2.5718045523415496,5,2f4627f93dcb,0.1,3,0.8,625
6,0.08,0.03,1.0,2.5718045557241203,6,2f4627f93dcb,0.1,3,0.8,625
7,0.08,0.03,1.0,2.5718045559773874,7,2f4627f93dcb,0.1,3,0.8,625
8,0.08,0.03,1.0,2.5718045559982947,8,2f4627f93dcb,0.1,3,0.8,625
9,0.08,0.03,1.0,2.571804555999861,9,2f4627f93dcb,0.1,3,0.8,625
10,0.08,0.03,1.0,2.5718045559999894,10,2f4627f93dcb,0.1,3,0.8,625
11,0.08,0.03,1.0,2.5718045559999982,11,2f4627f93dcb,0.1,3,0.8,625
12,0.08,0.03,1.0,2.5718045559999982,12,2f4627f93dcb,0.1,3,0.8,625
13,0.08,0.03,1.0,2.5718045559999982,13,2f4627f93dcb,0.1,3,0.8,625
0,0.08,0.03,1.0,11.72495974842046,0,240b560f8226,0.1,3,0.8,625
1,0.08,0.03,2.0,16.455129494962982,1,240b560f8226,0.1,3,0.8,625
2,0.08,0.03,2.0,37.81093004698442,2,240b560f8226,0.1,3,0.8,625
3,0.08,0.03,7.0,88.84448941753564,3,240b560f8226,0.1,3,0.8,625
4,0.08,0.03,8.0,188.56727283198384,4,240b560f8226,0.1,3,0.8,625
5,0.08,0.03,16.0,693.7298131752492,5,240b560f8226,0.1,3,0.8,625
6,0.08,0.03,45.0,1815.57910633586,6,240b560f8226,0.1,3,0.8,625
7,0.08,0.03,85.0,3640.250430404665,7,240b560f8226,0.1,3,0.8,625
8,0.08,0.03,164.0,6340.114386849077,8,240b560f8226,0.1,3,0.8,625
9,0.08,0.03,391.0,9986.251209414051,9,240b560f8226,0.1,3,0.8,625
10,0.08,0.03,620.0,13412.731131695546,10,240b560f8226,0.1,3,0.8,625
11,0.08,0.03,792.0,16959.76411842472,11,240b560f8226,0.1,3,0.8,625
12,0.08,0.03,1040.0,20159.60871553093,12,240b560f8226,0.1,3,0.8,625
13,0.08,0.03,1152.0,22148.35199061793,13,240b560f8226,0.1,3,0.8,625
0,0.08,0.03,2.0,78.06983322524859,0,34c4aa2e53e1,0.1,3,0.8,625
1,0.08,0.03,3.0,269.23608110061167,1,34c4aa2e53e1,0.1,3,0.8,625
2,0.08,0.03,8.0,1115.801639792509,2,34c4aa2e53e1,0.1,3,0.8,625
3,0.08,0.03,60.0,2870.922712458924,3,34c4aa2e53e1,0.1,3,0.8,625
4,0.08,0.03,137.0,5262.36214667592,4,34c4aa2e53e1,0.1,3,0.8,625
5,0.08,0.03,323.0,8719.875963257322,5,34c4aa2e53e1,0.1,3,0.8,625
6,0.08,0.03,551.0,12973.679519813091,6,34c4aa2e53e1,0.1,3,0.8,625
7,0.08,0.03,668.0,17881.625667223532,7,34c4aa2e53e1,0.1,3,0.8,625
8,0.08,0.03,779.0,21808.293130809365,8,34c4aa2e53e1,0.1,3,0.8,625
9,0.08,0.03,1011.0,23935.75019613403,9,34c4aa2e53e1,0.1,3,0.8,625
10,0.08,0.03,1068.0,25052.285912997777,10,34c4aa2e53e1,0.1,3,0.8,625
11,0.08,0.03,1133.0,26532.674816024413,11,34c4aa2e53e1,0.1,3,0.8,625
12,0.08,0.03,1326.0,27868.209674559672,12,34c4aa2e53e1,0.1,3,0.8,625
13,0.08,0.03,1355.0,28966.952299673565,13,34c4aa2e53e1,0.1,3,0.8,625
0,0.08,0.03,2.0,35.54384478812274,0,1e392e468e57,0.1,3,0.8,625
1,0.08,0.03,3.0,68.38869070470457,1,1e392e468e57,0.1,3,0.8,625
2,0.08,0.03,5.0,318.7305103950837,2,1e392e468e57,0.1,3,0.8,625
3,0.08,0.03,23.0,1105.5753500976634,3,1e392e468e57,0.1,3,0.8,625
4,0.08,0.03,47.0,2685.8188775373947,4,1e392e468e57,0.1,3,0.8,625
5,0.08,0.03,126.0,5237.596093896077,5,1e392e468e57,0.1,3,0.8,625
6,0.08,0.03,297.0,8297.490676293635,6,1e392e468e57,0.1,3,0.8,625
7,0.08,0.03,472.0,11268.674756662584,7,1e392e468e57,0.1,3,0.8,625
8,0.08,0.03,646.0,14965.601731339924,8,1e392e468e57,0.1,3,0.8,625
9,0.08,0.03,899.0,19099.83226350745,9,1e392e468e57,0.1,3,0.8,625
10,0.08,0.03,999.0,22644.360851392583,10,1e392e468e57,0.1,3,0.8,625
11,0.08,0.03,1070.0,25285.586110163396,11,1e392e468e57,0.1,3,0.8,625
12,0.08,0.03,1284.0,26908.5073275389,12,1e392e468e57,0.1,3,0.8,625
13,0.08,0.03,1315.0,27886.228807770127,13,1e392e468e57,0.1,3,0.8,625
0,0.08,0.03,1.0,41.74269953763441,0,88f79958a438,0.1,3,0.8,625
1,0.08,0.03,4.0,65.57695499282552,1,88f79958a438,0.1,3,0.8,625
2,0.08,0.03,4.0,165.7310093676166,2,88f79958a438,0.1,3,0.8,625
3,0.08,0.03,14.0,552.3611972249453,3,88f79958a438,0.1,3,0.8,625
4,0.08,0.03,24.0,1632.511918041076,4,88f79958a438,0.1,3,0.8,625
5,0.08,0.03,61.0,3294.003499296361,5,88f79958a438,0.1,3,0.8,625
6,0.08,0.03,151.0,5660.886135869629,6,88f79958a438,0.1,3,0.8,625
7,0.08,0.03,246.0,9895.873119601596,7,88f79958a438,0.1,3,0.8,625
8,0.08,0.03,434.0,15027.142263309514,8,88f79958a438,0.1,3,0.8,625
9,0.08,0.03,729.0,18774.42624244196,9,88f79958a438,0.1,3,0.8,625
10,0.08,0.03,864.0,21323.43465145188,10,88f79958a438,0.1,3,0.8,625
11,0.08,0.03,992.0,23996.0810420435,11,88f79958a438,0.1,3,0.8,625
12,0.08,0.03,1228.0,26655.250628885624,12,88f79958a438,0.1,3,0.8,625
13,0.08,0.03,1292.0,28370.872379596643,13,88f79958a438,0.1,3,0.8,625
0,0.08,0.03,6.0,175.42268992397203,0,72d9dd541c4f,0.1,3,0.8,625
1,0.08,0.03,9.0,763.9748547332152,1,72d9dd541c4f,0.1,3,0.8,625
2,0.08,0.03,36.0,2752.7232503066707,2,72d9dd541c4f,0.1,3,0.8,625
