,source,dest,weight
231,1010859799ff,58839af42ed3,1
232,1010859799ff,65b1818716eb,2
233,1010859799ff,83e7eb77f0f1,1
234,1010859799ff,ae89ce58d543,1
235,10534d4e7a9b,0632dc7a43b1,8
236,10534d4e7a9b,1813d3440861,2
237,10534d4e7a9b,1c196870d209,6
238,10534d4e7a9b,224365f62f68,1
239,10534d4e7a9b,23e5ea1e37f7,5
240,10534d4e7a9b,34d46bd57a61,1
241,10534d4e7a9b,47b19f8bd140,7
242,10534d4e7a9b,49a2c59db906,1
243,10534d4e7a9b,6e81c28f0eaa,1
244,10534d4e7a9b,b68c4830cc9e,3
245,10534d4e7a9b,fa5e7e54261e,3
246,10973be83a0f,2e57ab2001f6,1
247,10973be83a0f,31b9d190e94d,1
248,10973be83a0f,483081937fa8,1
249,10973be83a0f,7ac9f0e12937,1
250,10973be83a0f,86f2a0c23daa,1
251,10973be83a0f,bedc725da6f5,1
252,10bb64fa1d28,512980bc62c1,1
253,10bb64fa1d28,6f177a3d23d6,1
254,10bb64fa1d28,8aaa550d7fa1,1
255,10bb64fa1d28,b8dc2c143be8,1
256,10bb64fa1d28,bde25795dea6,1
257,10db11020b1b,a0dfb06cea40,1
258,10db11020b1b,b2eaa05bb7f7,1
259,10db11020b1b,e83de2a50225,1
260,110e600290fd,301b928b2a48,1
261,110e600290fd,4132596292ae,1
262,110e600290fd,7f65343d66cd,2
263,110e600290fd,9f9093973314,1
264,110e600290fd,a1af79fbc6f1,1
265,110e600290fd,abcf0898f37c,1
266,1110ad464b46,194409ffe6a5,1
267,116a45daf8aa,51f857a7090a,1
268,116a45daf8aa,e922a9e73b66,1
269,11c9978abd32,039c20eb5f8b,8
270,11c9978abd32,0622caefe523,1
271,11c9978abd32,085b2a38876e,3
272,11c9978abd32,3b8321fe7f0e,1
273,11c9978abd32,549a2fac47d7,3
274,11c9978abd32,a42e815c58f3,19
275,11c9978abd32,b2cc86ae48fd,1
276,11c9978abd32,c9b65aa4356d,1
277,11c9978abd32,cbd02d97b073,3
278,11fc9a680f21,13124c098d9a,1
279,11fc9a680f21,b103b4b46639,1
280,11fc9a680f21,c6bf1113e45c,1
281,11fc9a680f21,fdd5ec817699,1
282,1219bf7ef233,38f03c2fffbe,1
283,1242b9443650,721cf4af683f,1
284,124640bf2792,a3693c397d81,1
285,124640bf2792,ae585b0ca509,1
286,1298c65fdd33,0d78c38c2a39,2
287,130fb9040d57,1afc2e0024a4,1
288,130fb9040d57,6114169e6436,1
289,130fb9040d57,68722dedde84,1
290,130fb9040d57,8cdba996be62,1
291,130fb9040d57,aecef364029f,2
