,source,dest,month,year,season
294119,cccfc2377e10,3dc6664cbe8b,6,2022,WT
294120,3dc6664cbe8b,cccfc2377e10,6,2022,WT
294121,cccfc2377e10,3dc6664cbe8b,7,2022,WT
294140,1afc2e0024a4,51e681141116,10,2022,SP
294144,b51e45a12fba,83e7eb77f0f1,11,2022,SP
294148,7c62d5d4b438,bed098e33b7d,11,2022,SP
294149,bed098e33b7d,4b1933c52832,11,2022,SP
294150,4b1933c52832,63952a79d8fa,11,2022,SP
294153,d943628f2231,61c554af9e42,11,2022,SP
294154,61c554af9e42,63952a79d8fa,11,2022,SP
294155,63952a79d8fa,91f6284d5363,11,2022,SP
294796,7121c17f02e3,682b73e4ac26,3,2022,AT
294797,596d0c702ba6,2120ea176dd1,5,2022,AT
294798,2120ea176dd1,4d69e7b48249,6,2022,WT
294799,907bdcbc11fe,5a96962eec8e,8,2022,WT
294837,64cd896af0df,e719f90cfd4e,1,2022,SM
294838,d511b5d46902,213f6505c6c2,2,2022,SM
296211,0604cd3138fe,f138665c5aa6,1,2022,SM
296212,f138665c5aa6,db3defda18fa,1,2022,SM
296213,db3defda18fa,7182dd431b5c,1,2022,SM
296224,7182dd431b5c,5344c4110f48,2,2022,SM
296225,5344c4110f48,7182dd431b5c,2,2022,SM
296228,0604cd3138fe,5344c4110f48,2,2022,SM
296231,7182dd431b5c,db3defda18fa,2,2022,SM
296232,db3defda18fa,f138665c5aa6,2,2022,SM
296235,88d1b784dd23,7182dd431b5c,2,2022,SM
296238,db3defda18fa,0604cd3138fe,2,2022,SM
296243,5344c4110f48,7182dd431b5c,2,2022,SM
296253,5344c4110f48,0604cd3138fe,3,2022,AT
296258,0604cd3138fe,ad508fd81a92,3,2022,AT
296263,2ecda2b2aa5b,7182dd431b5c,3,2022,AT
296281,fe9867174ca9,9ed614721c31,4,2022,AT
296330,16368b02d04b,c2ab60ea3e17,8,2022,WT
296335,c2ab60ea3e17,549a2fac47d7,8,2022,WT
296344,e29fe6324bfa,c2ab60ea3e17,9,2022,SP
296345,c2ab60ea3e17,19439c8fbdeb,9,2022,SP
296346,19439c8fbdeb,c2ab60ea3e17,9,2022,SP
296349,c2ab60ea3e17,7182dd431b5c,9,2022,SP
296354,c2ab60ea3e17,88d1b784dd23,9,2022,SP
296355,88d1b784dd23,c2ab60ea3e17,9,2022,SP
296358,c2ab60ea3e17,19439c8fbdeb,9,2022,SP
296359,19439c8fbdeb,c2ab60ea3e17,9,2022,SP
296360,c2ab60ea3e17,9ed614721c31,10,2022,SP
296361,9ed614721c31,c2ab60ea3e17,10,2022,SP
296362,c2ab60ea3e17,3b8321fe7f0e,10,2022,SP
296363,3b8321fe7f0e,c2ab60ea3e17,10,2022,SP
296364,c2ab60ea3e17,91a73fd806ab,10,2022,SP
296365,91a73fd806ab,c2ab60ea3e17,10,2022,SP
296366,c2ab60ea3e17,a42e815c58f3,10,2022,SP
296367,a42e815c58f3,c2ab60ea3e17,11,2022,SP
296368,c2ab60ea3e17,9ed614721c31,11,2022,SP
296369,9ed614721c31,c2ab60ea3e17,11,2022,SP
296370,c2ab60ea3e17,7182dd431b5c,11,2022,SP
296371,7182dd431b5c,c2ab60ea3e17,11,2022,SP
296372,c2ab60ea3e17,db34c01641df,11,2022,SP
296373,db34c01641df,c2ab60ea3e17,11,2022,SP
296374,c2ab60ea3e17,19439c8fbdeb,11,2022,SP
296375,19439c8fbdeb,c2ab60ea3e17,11,2022,SP
296376,c2ab60ea3e17,9ed614721c31,11,2022,SP
296377,9ed614721c31,c2ab60ea3e17,12,2022,SM
296382,ad508fd81a92,c2ab60ea3e17,12,2022,SM
296383,c2ab60ea3e17,0604cd3138fe,12,2022,SM
296384,0604cd3138fe,9ed614721c31,12,2022,SM
296385,9ed614721c31,c2ab60ea3e17,12,2022,SM
296386,c2ab60ea3e17,5344c4110f48,12,2022,SM
296387,5344c4110f48,c2ab60ea3e17,12,2022,SM
296388,c2ab60ea3e17,0604cd3138fe,12,2022,SM
296389,0604cd3138fe,c2ab60ea3e17,12,2022,SM
296390,c2ab60ea3e17,0604cd3138fe,12,2022,SM
296391,0604cd3138fe,c2ab60ea3e17,12,2022,SM
296394,c2ab60ea3e17,5344c4110f48,12,2022,SM
296395,5344c4110f48,7182dd431b5c,12,2022,SM
296396,7182dd431b5c,5344c4110f48,12,2022,SM
296397,5344c4110f48,c2ab60ea3e17,12,2022,SM
296398,c2ab60ea3e17,5344c4110f48,12,2022,SM
296399,5344c4110f48,0604cd3138fe,12,2022,SM
296577,dbaf899fbd96,7243ae377c21,11,2022,SP
296578,7243ae377c21,7f318d0dd07e,11,2022,SP
296579,7f318d0dd07e,c9fcb0463eca,11,2022,SP
296580,c9fcb0463eca,e02d97fbe3b7,11,2022,SP
296581,e02d97fbe3b7,48c91416b553,11,2022,SP
296582,48c91416b553,e0929b1087c1,11,2022,SP
296583,e0929b1087c1,665e392864c3,11,2022,SP
296584,665e392864c3,a7c24c0bcfee,11,2022,SP
296587,45bf2a09d4d9,8e1f192fe25a,11,2022,SP
296588,8e1f192fe25a,665e392864c3,11,2022,SP
296589,665e392864c3,8e1f192fe25a,11,2022,SP
296592,e0929b1087c1,d66518132f75,11,2022,SP
296595,de540e6ab33a,63889351c5e1,11,2022,SP
296596,63889351c5e1,a7c24c0bcfee,11,2022,SP
296597,a7c24c0bcfee,f869fefc282b,11,2022,SP
296598,f869fefc282b,012d3b018a1c,11,2022,SP
296601,e0929b1087c1,733f3fda0606,11,2022,SP
296602,733f3fda0606,8ba5ef4e282b,11,2022,SP
296603,8ba5ef4e282b,76bae15e8ae9,11,2022,SP
296604,76bae15e8ae9,7d802a5c57e7,11,2022,SP
296605,7d802a5c57e7,7243ae377c21,11,2022,SP
296606,7243ae377c21,97782f82720e,11,2022,SP
296607,97782f82720e,7243ae377c21,11,2022,SP
296608,7243ae377c21,e0af15d9ad39,11,2022,SP
296609,e0af15d9ad39,c9fcb0463eca,11,2022,SP
296610,c9fcb0463eca,aafe20b988e2,11,2022,SP
296613,65b1818716eb,87557ad1d2f9,11,2022,SP
296614,87557ad1d2f9,cc4b353fbba9,11,2022,SP
296615,cc4b353fbba9,2b6835698ec8,11,2022,SP
296616,2b6835698ec8,b50f932fa4b2,11,2022,SP
296617,b50f932fa4b2,721cf4af683f,11,2022,SP
296618,721cf4af683f,397ec0cad5a0,11,2022,SP
296619,397ec0cad5a0,496340ac7821,11,2022,SP
296620,496340ac7821,995d9379aaac,11,2022,SP
296621,995d9379aaac,7b2e5942e205,11,2022,SP
296622,7b2e5942e205,930485bbfab0,11,2022,SP
296623,930485bbfab0,c615430ef56c,11,2022,SP
296624,c615430ef56c,de540e6ab33a,11,2022,SP
296625,de540e6ab33a,8e1f192fe25a,11,2022,SP
296626,8e1f192fe25a,f869fefc282b,11,2022,SP
296627,f869fefc282b,0d9a5484f79e,11,2022,SP
296628,0d9a5484f79e,0d0044cacda0,11,2022,SP
296629,0d0044cacda0,6ad700bedd83,11,2022,SP
296630,6ad700bedd83,c615430ef56c,11,2022,SP
296631,c615430ef56c,930485bbfab0,11,2022,SP
296632,930485bbfab0,8788caa73920,11,2022,SP
296633,8788caa73920,f6f855d3bfc3,11,2022,SP
296634,f6f855d3bfc3,6b24cff1a042,11,2022,SP
296635,6b24cff1a042,7532fc4fba55,11,2022,SP
296636,7532fc4fba55,cc4b353fbba9,11,2022,SP
296637,cc4b353fbba9,13450f1f8510,11,2022,SP
296638,13450f1f8510,de540e6ab33a,11,2022,SP
296639,de540e6ab33a,45bf2a09d4d9,11,2022,SP
296640,45bf2a09d4d9,48ae093b8fec,11,2022,SP
296641,48ae093b8fec,8e1f192fe25a,11,2022,SP
296642,8e1f192fe25a,f869fefc282b,11,2022,SP
296643,f869fefc282b,cc4b353fbba9,11,2022,SP
296644,cc4b353fbba9,f6f855d3bfc3,11,2022,SP
296645,f6f855d3bfc3,0d0044cacda0,11,2022,SP
296646,0d0044cacda0,6ad700bedd83,11,2022,SP
296647,6ad700bedd83,8788caa73920,11,2022,SP
296648,8788caa73920,930485bbfab0,11,2022,SP
296649,930485bbfab0,4d69e7b48249,11,2022,SP
296650,4d69e7b48249,8788caa73920,11,2022,SP
296651,8788caa73920,2be68bedd48c,11,2022,SP
296652,2be68bedd48c,63889351c5e1,11,2022,SP
296653,63889351c5e1,8788caa73920,11,2022,SP
296654,8788caa73920,7532fc4fba55,11,2022,SP
296655,7532fc4fba55,31b9d190e94d,11,2022,SP
296656,31b9d190e94d,bc1295b20a16,11,2022,SP
296657,bc1295b20a16,cb88c9ac35ef,11,2022,SP
296658,cb88c9ac35ef,bc1295b20a16,11,2022,SP
296687,3dc6664cbe8b,aecef364029f,1,2022,SM
296690,aecef364029f,51e681141116,1,2022,SM
296691,51e681141116,1e61da9318ad,1,2022,SM
296692,1e61da9318ad,aecef364029f,1,2022,SM
296697,f169433b549d,aecef364029f,1,2022,SM
296706,aecef364029f,947d856b880b,2,2022,SM
296707,947d856b880b,1e61da9318ad,2,2022,SM
296708,1e61da9318ad,3dc6664cbe8b,2,2022,SM
296709,3dc6664cbe8b,b51e45a12fba,2,2022,SM
296710,b51e45a12fba,51e681141116,2,2022,SM
296715,51e681141116,f169433b549d,2,2022,SM
296718,4f668734437e,aecef364029f,2,2022,SM
296723,aecef364029f,51e681141116,2,2022,SM
296726,aecef364029f,b51e45a12fba,2,2022,SM
296727,b51e45a12fba,aecef364029f,2,2022,SM
296728,aecef364029f,b51e45a12fba,2,2022,SM
296731,b51e45a12fba,aecef364029f,2,2022,SM
296740,aecef364029f,1e61da9318ad,3,2022,AT
296741,1e61da9318ad,aecef364029f,3,2022,AT
296746,aecef364029f,1e61da9318ad,3,2022,AT
296749,1e61da9318ad,aecef364029f,3,2022,AT
296752,51e681141116,aecef364029f,4,2022,AT
296761,4f668734437e,b51e45a12fba,4,2022,AT
296762,b51e45a12fba,51e681141116,4,2022,AT
296763,51e681141116,aecef364029f,4,2022,AT
296768,aecef364029f,3dc6664cbe8b,4,2022,AT
296769,3dc6664cbe8b,51e681141116,4,2022,AT
296780,aecef364029f,51e681141116,5,2022,AT
296781,51e681141116,aecef364029f,5,2022,AT
296796,aecef364029f,b51e45a12fba,6,2022,WT
296797,b51e45a12fba,51e681141116,6,2022,WT
296798,51e681141116,3dc6664cbe8b,6,2022,WT
296799,3dc6664cbe8b,aecef364029f,6,2022,WT
296817,aecef364029f,b51e45a12fba,7,2022,WT
296818,b51e45a12fba,51e681141116,7,2022,WT
296821,aecef364029f,1e61da9318ad,7,2022,WT
296826,1e61da9318ad,51e681141116,7,2022,WT
296835,aecef364029f,51e681141116,8,2022,WT
296842,51e681141116,aecef364029f,8,2022,WT
296851,aecef364029f,3dc6664cbe8b,8,2022,WT
296854,aecef364029f,3dc6664cbe8b,8,2022,WT
296855,3dc6664cbe8b,b51e45a12fba,8,2022,WT
296860,1e61da9318ad,51e681141116,8,2022,WT
296871,3dc6664cbe8b,51e681141116,9,2022,SP
296874,aecef364029f,51e681141116,9,2022,SP
296875,51e681141116,aecef364029f,9,2022,SP
296887,aecef364029f,51e681141116,10,2022,SP
296890,b51e45a12fba,51e681141116,10,2022,SP
296902,51e681141116,aecef364029f,10,2022,SP
296905,aecef364029f,1e61da9318ad,10,2022,SP
296906,1e61da9318ad,3dc6664cbe8b,10,2022,SP
296907,3dc6664cbe8b,51e681141116,10,2022,SP
296914,51e681141116,aecef364029f,10,2022,SP
296926,b51e45a12fba,aecef364029f,11,2022,SP
296934,51e681141116,3dc6664cbe8b,11,2022,SP
296939,aecef364029f,51e681141116,11,2022,SP
296946,aecef364029f,51e681141116,11,2022,SP
296956,3dc6664cbe8b,4f668734437e,11,2022,SP
296957,4f668734437e,b51e45a12fba,11,2022,SP
296963,b51e45a12fba,51e681141116,11,2022,SP
296973,07e1906a4c41,3dc6664cbe8b,12,2022,SM
296974,3dc6664cbe8b,b51e45a12fba,12,2022,SM
296975,b51e45a12fba,4f668734437e,12,2022,SM
296980,aecef364029f,f73f5f09fd62,12,2022,SM
296981,f73f5f09fd62,aecef364029f,12,2022,SM
297321,e4ea9c1f93cf,c71b6b1b32c8,2,2022,SM
297324,7e431cb8ac2b,bae73c074541,4,2022,AT
297325,bae73c074541,8788caa73920,4,2022,AT
297625,c3a35ec5c336,ff614a1caf92,11,2022,SP
297626,ff614a1caf92,215b82b09488,11,2022,SP
297627,215b82b09488,c3a35ec5c336,11,2022,SP
297628,c3a35ec5c336,215b82b09488,11,2022,SP
297656,cccfc2377e10,6cb190544c58,11,2022,SP
297661,130fb9040d57,947d856b880b,10,2022,SP
297662,947d856b880b,5c64a76f031b,10,2022,SP
297663,5c64a76f031b,130fb9040d57,10,2022,SP
297664,130fb9040d57,010623832618,10,2022,SP
297800,2dfe1893e251,a02a7093edbc,9,2022,SP
297801,a02a7093edbc,2dfe1893e251,9,2022,SP
297804,2dfe1893e251,a02a7093edbc,9,2022,SP
297805,a02a7093edbc,c310a8251638,10,2022,SP
297806,c310a8251638,2dfe1893e251,10,2022,SP
297807,2dfe1893e251,a02a7093edbc,10,2022,SP
297808,a02a7093edbc,c310a8251638,10,2022,SP
297809,c310a8251638,9ed614721c31,10,2022,SP
297810,9ed614721c31,c310a8251638,10,2022,SP
297811,c310a8251638,a02a7093edbc,10,2022,SP
297812,a02a7093edbc,c310a8251638,10,2022,SP
297813,c310a8251638,549a2fac47d7,10,2022,SP
297814,549a2fac47d7,c310a8251638,10,2022,SP
297815,9ed614721c31,c310a8251638,11,2022,SP
297816,c310a8251638,9ed614721c31,11,2022,SP
297817,9ed614721c31,bde25795dea6,11,2022,SP
297818,bde25795dea6,a02a7093edbc,11,2022,SP
297872,35a6c93873ac,97a6d21df7c5,10,2022,SP
297873,97a6d21df7c5,35a6c93873ac,10,2022,SP
297874,35a6c93873ac,97a6d21df7c5,10,2022,SP
297875,97a6d21df7c5,35a6c93873ac,10,2022,SP
297876,35a6c93873ac,fae26219b0f6,11,2022,SP
297877,fae26219b0f6,35a6c93873ac,11,2022,SP
297878,35a6c93873ac,fae26219b0f6,11,2022,SP
297879,fae26219b0f6,35a6c93873ac,11,2022,SP
297880,35a6c93873ac,c7ce483fd1cc,11,2022,SP
297881,c7ce483fd1cc,35a6c93873ac,11,2022,SP
297882,35a6c93873ac,c7ce483fd1cc,11,2022,SP
297883,c7ce483fd1cc,97a6d21df7c5,11,2022,SP
297884,97a6d21df7c5,35a6c93873ac,11,2022,SP
297885,35a6c93873ac,97a6d21df7c5,11,2022,SP
297886,97a6d21df7c5,fae26219b0f6,11,2022,SP
297887,fae26219b0f6,35a6c93873ac,11,2022,SP
297888,35a6c93873ac,fae26219b0f6,11,2022,SP
297889,fae26219b0f6,35a6c93873ac,11,2022,SP
297890,35a6c93873ac,97a6d21df7c5,11,2022,SP
297891,97a6d21df7c5,35a6c93873ac,11,2022,SP
297892,35a6c93873ac,fae26219b0f6,11,2022,SP
297893,fae26219b0f6,97a6d21df7c5,11,2022,SP
297894,97a6d21df7c5,fae26219b0f6,11,2022,SP
297895,fae26219b0f6,97a6d21df7c5,11,2022,SP
297896,97a6d21df7c5,35a6c93873ac,11,2022,SP
297897,35a6c93873ac,fae26219b0f6,11,2022,SP
297898,fae26219b0f6,97a6d21df7c5,12,2022,SM
297899,97a6d21df7c5,35a6c93873ac,12,2022,SM
297900,35a6c93873ac,97a6d21df7c5,12,2022,SM
297901,97a6d21df7c5,35a6c93873ac,12,2022,SM
298467,fa5b4360fb10,277db1a67434,3,2022,AT
298468,277db1a67434,570e38102766,3,2022,AT
298471,dd9aeb023009,c58a755918d6,3,2022,AT
298472,c58a755918d6,3d549a4b4b69,3,2022,AT
298473,3d549a4b4b69,97fdfdcd51f7,3,2022,AT
298474,97fdfdcd51f7,544c2da37618,3,2022,AT
298475,544c2da37618,19f97769ca89,3,2022,AT
298476,19f97769ca89,02ef16a6c394,3,2022,AT
298482,02ef16a6c394,d943da81dc4e,3,2022,AT
298483,d943da81dc4e,b5871f9c7958,3,2022,AT
298484,b5871f9c7958,2fbaf708d69b,4,2022,AT
298617,0c957eac7ed9,1e61da9318ad,1,2022,SM
298618,1e61da9318ad,733f3fda0606,1,2022,SM
298619,733f3fda0606,51e681141116,2,2022,SM
298620,51e681141116,9a72540b319a,2,2022,SM
298621,9a72540b319a,f169433b549d,2,2022,SM
298622,f169433b549d,1e61da9318ad,4,2022,AT
298623,1e61da9318ad,f169433b549d,4,2022,AT
298624,f169433b549d,51e681141116,4,2022,AT
298625,51e681141116,0c957eac7ed9,4,2022,AT
298626,0c957eac7ed9,51e681141116,4,2022,AT
298631,1e61da9318ad,0c957eac7ed9,5,2022,AT
298632,0c957eac7ed9,f169433b549d,5,2022,AT
298633,f169433b549d,1e61da9318ad,6,2022,WT
298634,1e61da9318ad,d511b5d46902,6,2022,WT
298637,9a72540b319a,f169433b549d,8,2022,WT
298942,ae89ce58d543,cccfc2377e10,1,2022,SM
298943,cccfc2377e10,20a0b846a834,1,2022,SM
298944,20a0b846a834,cccfc2377e10,1,2022,SM
298945,cccfc2377e10,20a0b846a834,2,2022,SM
298948,20a0b846a834,cccfc2377e10,2,2022,SM
298949,cccfc2377e10,20a0b846a834,3,2022,AT
298950,20a0b846a834,cccfc2377e10,3,2022,AT
298961,58839af42ed3,83e7eb77f0f1,3,2022,AT
298962,83e7eb77f0f1,20a0b846a834,3,2022,AT
298965,cccfc2377e10,83e7eb77f0f1,4,2022,AT
298969,ae89ce58d543,cccfc2377e10,4,2022,AT
298970,cccfc2377e10,20a0b846a834,4,2022,AT
298971,20a0b846a834,cccfc2377e10,4,2022,AT
298972,cccfc2377e10,8cdba996be62,4,2022,AT
298973,8cdba996be62,4860fb4eca2b,4,2022,AT
298974,4860fb4eca2b,8cdba996be62,4,2022,AT
298975,8cdba996be62,ae89ce58d543,4,2022,AT
298976,ae89ce58d543,8cdba996be62,4,2022,AT
298979,ae89ce58d543,cccfc2377e10,5,2022,AT
298982,ae89ce58d543,cccfc2377e10,5,2022,AT
298983,cccfc2377e10,01a0123885eb,5,2022,AT
298984,01a0123885eb,cccfc2377e10,5,2022,AT
298985,cccfc2377e10,20a0b846a834,5,2022,AT
298986,20a0b846a834,cccfc2377e10,6,2022,WT
298987,cccfc2377e10,b4746c6ec078,6,2022,WT
298988,b4746c6ec078,cccfc2377e10,6,2022,WT
298996,ae89ce58d543,373a4a16eaf9,8,2022,WT
298997,373a4a16eaf9,ae89ce58d543,8,2022,WT
299000,ae89ce58d543,373a4a16eaf9,9,2022,SP
299003,ae89ce58d543,7c594c644910,9,2022,SP
299004,7c594c644910,a4231df40681,9,2022,SP
299007,373a4a16eaf9,ae89ce58d543,9,2022,SP
299008,ae89ce58d543,373a4a16eaf9,9,2022,SP
299009,373a4a16eaf9,ae89ce58d543,9,2022,SP
299010,ae89ce58d543,fa0cb0b93e1b,9,2022,SP
299011,fa0cb0b93e1b,ae89ce58d543,9,2022,SP
299014,20a0b846a834,ae89ce58d543,9,2022,SP
299015,ae89ce58d543,373a4a16eaf9,9,2022,SP
299016,373a4a16eaf9,20a0b846a834,9,2022,SP
299017,20a0b846a834,9e8a2a741363,10,2022,SP
299018,9e8a2a741363,cccfc2377e10,10,2022,SP
299019,cccfc2377e10,20a499262136,10,2022,SP
299020,20a499262136,cccfc2377e10,10,2022,SP
299023,cccfc2377e10,ae89ce58d543,10,2022,SP
299024,ae89ce58d543,cccfc2377e10,10,2022,SP
299025,cccfc2377e10,20a499262136,11,2022,SP
299026,20a499262136,cccfc2377e10,11,2022,SP
299031,cccfc2377e10,7f3541038c0c,11,2022,SP
299032,7f3541038c0c,cccfc2377e10,11,2022,SP
299033,cccfc2377e10,20a499262136,12,2022,SM
299034,20a499262136,cccfc2377e10,12,2022,SM
299035,cccfc2377e10,20a499262136,12,2022,SM
299036,20a499262136,cccfc2377e10,12,2022,SM
299039,cccfc2377e10,4ede76d3a446,12,2022,SM
299040,4ede76d3a446,20a499262136,12,2022,SM
299043,20a499262136,4ede76d3a446,12,2022,SM
299177,4772641f101b,8372369bb901,10,2022,SP
299179,ae89ce58d543,58839af42ed3,1,2022,SM
299180,58839af42ed3,ae89ce58d543,1,2022,SM
299181,ae89ce58d543,58839af42ed3,1,2022,SM
299182,58839af42ed3,ae89ce58d543,1,2022,SM
299183,ae89ce58d543,58839af42ed3,1,2022,SM
299184,58839af42ed3,ae89ce58d543,1,2022,SM
299185,ae89ce58d543,20a0b846a834,1,2022,SM
299186,20a0b846a834,ae89ce58d543,1,2022,SM
299187,ae89ce58d543,58839af42ed3,1,2022,SM
299188,58839af42ed3,8cdba996be62,1,2022,SM
299189,8cdba996be62,ae89ce58d543,1,2022,SM
299190,ae89ce58d543,58839af42ed3,1,2022,SM
299191,58839af42ed3,ae89ce58d543,1,2022,SM
299192,ae89ce58d543,20a0b846a834,2,2022,SM
299193,20a0b846a834,ae89ce58d543,2,2022,SM
299194,ae89ce58d543,8cdba996be62,2,2022,SM
299195,8cdba996be62,ae89ce58d543,2,2022,SM
299196,ae89ce58d543,33167bac2de0,2,2022,SM
299197,33167bac2de0,373a4a16eaf9,2,2022,SM
299198,373a4a16eaf9,ae89ce58d543,2,2022,SM
299199,ae89ce58d543,58839af42ed3,2,2022,SM
299200,58839af42ed3,ae89ce58d543,2,2022,SM
299201,ae89ce58d543,8cdba996be62,2,2022,SM
299202,8cdba996be62,ae89ce58d543,2,2022,SM
299203,ae89ce58d543,58839af42ed3,2,2022,SM
299204,58839af42ed3,ae89ce58d543,2,2022,SM
299205,ae89ce58d543,1010859799ff,2,2022,SM
299206,1010859799ff,ae89ce58d543,2,2022,SM
299207,ae89ce58d543,8cdba996be62,2,2022,SM
299208,8cdba996be62,ae89ce58d543,2,2022,SM
299209,ae89ce58d543,8cdba996be62,2,2022,SM
299210,8cdba996be62,ae89ce58d543,2,2022,SM
299211,ae89ce58d543,58839af42ed3,2,2022,SM
299212,58839af42ed3,ae89ce58d543,2,2022,SM
299213,ae89ce58d543,58839af42ed3,2,2022,SM
299214,58839af42ed3,ae89ce58d543,2,2022,SM
299215,ae89ce58d543,58839af42ed3,2,2022,SM
299216,58839af42ed3,ae89ce58d543,2,2022,SM
299217,ae89ce58d543,58839af42ed3,2,2022,SM
299218,58839af42ed3,ae89ce58d543,2,2022,SM
299225,58839af42ed3,ae89ce58d543,3,2022,AT
299226,ae89ce58d543,58839af42ed3,3,2022,AT
299227,58839af42ed3,ae89ce58d543,3,2022,AT
299228,ae89ce58d543,8cdba996be62,4,2022,AT
299229,8cdba996be62,1010859799ff,4,2022,AT
299230,1010859799ff,ae89ce58d543,4,2022,AT
299233,ae89ce58d543,83e7eb77f0f1,4,2022,AT
299234,83e7eb77f0f1,ae89ce58d543,4,2022,AT
299235,ae89ce58d543,8cdba996be62,5,2022,AT
299236,8cdba996be62,ae89ce58d543,5,2022,AT
299237,ae89ce58d543,58839af42ed3,5,2022,AT
299238,58839af42ed3,ae89ce58d543,5,2022,AT
299239,ae89ce58d543,1010859799ff,5,2022,AT
299240,1010859799ff,ae89ce58d543,5,2022,AT
299241,ae89ce58d543,1010859799ff,5,2022,AT
299242,1010859799ff,ae89ce58d543,5,2022,AT
299243,ae89ce58d543,1010859799ff,5,2022,AT
299244,1010859799ff,ae89ce58d543,6,2022,WT
299245,ae89ce58d543,1010859799ff,6,2022,WT
299246,1010859799ff,ae89ce58d543,6,2022,WT
299247,ae89ce58d543,cccfc2377e10,6,2022,WT
299251,ae89ce58d543,1010859799ff,6,2022,WT
299252,1010859799ff,ae89ce58d543,6,2022,WT
299253,ae89ce58d543,1010859799ff,6,2022,WT
299254,1010859799ff,ae89ce58d543,6,2022,WT
299255,ae89ce58d543,1010859799ff,6,2022,WT
299256,1010859799ff,ae89ce58d543,6,2022,WT
299257,ae89ce58d543,58839af42ed3,6,2022,WT
299258,58839af42ed3,ae89ce58d543,6,2022,WT
299259,ae89ce58d543,1010859799ff,6,2022,WT
299260,1010859799ff,ae89ce58d543,6,2022,WT
299261,ae89ce58d543,1010859799ff,6,2022,WT
299262,1010859799ff,ae89ce58d543,6,2022,WT
299263,ae89ce58d543,8cdba996be62,6,2022,WT
299264,8cdba996be62,58839af42ed3,6,2022,WT
299265,58839af42ed3,ae89ce58d543,6,2022,WT
299266,ae89ce58d543,1010859799ff,6,2022,WT
299267,1010859799ff,ae89ce58d543,6,2022,WT
299268,ae89ce58d543,1010859799ff,6,2022,WT
299269,1010859799ff,ae89ce58d543,6,2022,WT
299272,ae89ce58d543,20a0b846a834,7,2022,WT
299273,20a0b846a834,ae89ce58d543,7,2022,WT
299277,ae89ce58d543,1010859799ff,7,2022,WT
299278,1010859799ff,ae89ce58d543,7,2022,WT
299279,ae89ce58d543,1010859799ff,7,2022,WT
299280,1010859799ff,ae89ce58d543,8,2022,WT
299281,ae89ce58d543,1010859799ff,8,2022,WT
299282,1010859799ff,ae89ce58d543,8,2022,WT
299283,ae89ce58d543,1010859799ff,8,2022,WT
299284,1010859799ff,ae89ce58d543,8,2022,WT
299285,ae89ce58d543,1010859799ff,8,2022,WT
299286,1010859799ff,ae89ce58d543,8,2022,WT
299287,ae89ce58d543,1010859799ff,8,2022,WT
299288,1010859799ff,ae89ce58d543,8,2022,WT
299289,ae89ce58d543,1010859799ff,8,2022,WT
299290,1010859799ff,ae89ce58d543,8,2022,WT
299291,ae89ce58d543,1010859799ff,8,2022,WT
299292,1010859799ff,ae89ce58d543,8,2022,WT
299293,ae89ce58d543,1010859799ff,8,2022,WT
299294,1010859799ff,ae89ce58d543,8,2022,WT
299295,ae89ce58d543,cccfc2377e10,8,2022,WT
299296,cccfc2377e10,ae89ce58d543,8,2022,WT
299297,ae89ce58d543,cccfc2377e10,8,2022,WT
299300,ae89ce58d543,20a499262136,8,2022,WT
299301,20a499262136,ae89ce58d543,8,2022,WT
299302,ae89ce58d543,1010859799ff,8,2022,WT
299303,1010859799ff,20a499262136,8,2022,WT
299304,20a499262136,ae89ce58d543,8,2022,WT
299305,ae89ce58d543,1010859799ff,8,2022,WT
299306,1010859799ff,ae89ce58d543,8,2022,WT
299307,ae89ce58d543,cccfc2377e10,8,2022,WT
299308,cccfc2377e10,ae89ce58d543,9,2022,SP
299309,ae89ce58d543,20a499262136,9,2022,SP
299310,20a499262136,ae89ce58d543,9,2022,SP
299311,ae89ce58d543,8cdba996be62,9,2022,SP
299312,8cdba996be62,cccfc2377e10,9,2022,SP
299313,cccfc2377e10,ae89ce58d543,9,2022,SP
299314,ae89ce58d543,cccfc2377e10,9,2022,SP
299323,cccfc2377e10,ae89ce58d543,9,2022,SP
299324,ae89ce58d543,8cdba996be62,9,2022,SP
299325,8cdba996be62,cccfc2377e10,9,2022,SP
299328,ae89ce58d543,cccfc2377e10,9,2022,SP
299363,cccfc2377e10,ae89ce58d543,10,2022,SP
299373,cccfc2377e10,ae89ce58d543,12,2022,SM
299376,cccfc2377e10,8cdba996be62,12,2022,SM
299377,8cdba996be62,ae89ce58d543,12,2022,SM
299527,0c957eac7ed9,5876cdb8b0da,8,2022,WT
299528,5876cdb8b0da,0c957eac7ed9,8,2022,WT
299756,a0b57f287242,2b6835698ec8,1,2022,SM
299757,2b6835698ec8,721cf4af683f,1,2022,SM
299758,721cf4af683f,bae73c074541,1,2022,SM
299759,bae73c074541,cc4b353fbba9,1,2022,SM
299760,2b6835698ec8,721cf4af683f,2,2022,SM
299761,721cf4af683f,d34272bcc35b,2,2022,SM
299762,d34272bcc35b,bae73c074541,2,2022,SM
299763,bae73c074541,cc4b353fbba9,2,2022,SM
299821,b659b0bc6172,66d8d848ebc3,1,2022,SM
299825,a56b54e1c593,2a5cd8f9b12d,11,2022,SP
299829,a56b54e1c593,6eac02c2ab0d,12,2022,SM
